区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
57061/平陆,小时数据,2024-10-27 13,2024-10-27 13:00:43,000,957.5,1022.4,16.7,11.6,61,26843,0.0,-,7,5.7,11,4.6,20.3,19.8
57061/平陆,小时数据,2024-10-27 12,2024-10-27 12:00:44,000,958.9,1023.8,16.5,12.9,69,10407,0.0,-,218,1.9,243,1.5,23.8,22.5
57061/平陆,小时数据,2024-10-27 11,2024-10-27 11:00:44,000,959.6,1024.6,16.1,13.0,71,10359,0.0,-,215,1.4,161,1.6,25.6,24.0
57061/平陆,小时数据,2024-10-27 10,2024-10-27 10:00:37,000,960.0,1025.2,14.5,12.7,77,13423,0.0,-,301,1.4,330,1.3,19.2,19.8
57061/平陆,小时数据,2024-10-27 09,2024-10-27 09:00:42,000,960.1,1025.5,12.7,12.8,87,7427,0.0,-,312,1.4,330,1.5,14.8,14.8
57061/平陆,小时数据,2024-10-27 08,2024-10-27 17:07:28,CCA,959.9,1025.3,11.2,12.4,93,5874,0.0,-,345,1.7,341,1.5,10.3,11.0
57061/平陆,小时数据,2024-10-27 07,2024-10-27 07:00:46,000,959.3,1024.6,10.9,11.7,90,8218,0.0,-,309,1.4,289,1.1,8.2,7.8
57061/平陆,小时数据,2024-10-27 06,2024-10-27 06:00:41,000,959.5,1024.8,11.4,12.4,92,6470,0.0,-,215,1.1,213,0.9,8.5,8.1
57061/平陆,小时数据,2024-10-27 05,2024-10-27 05:00:45,000,959.3,1024.4,11.9,12.5,90,5551,0.0,-,140,0.8,135,1.2,10.7,10.5
57061/平陆,小时数据,2024-10-27 04,2024-10-27 04:00:46,000,959.5,1024.6,11.9,12.7,91,7136,0.0,-,216,0.4,313,0.9,11.1,11.1
57061/平陆,小时数据,2024-10-27 03,2024-10-27 03:00:47,000,959.5,1024.6,11.5,12.3,91,5981,0.0,-,289,0.5,297,0.5,9.8,9.5
57061/平陆,小时数据,2024-10-27 02,2024-10-27 02:00:44,000,960.0,1025.1,12.1,12.7,90,8110,0.0,-,268,1.6,267,1.4,10.4,10.5
57061/平陆,小时数据,2024-10-27 01,2024-10-27 01:00:50,000,959.9,1025.1,12.2,12.8,90,7570,0.0,-,233,1.0,204,1.1,11.3,10.9
57061/平陆,小时数据,2024-10-27 00,2024-10-27 00:00:45,000,960.2,1025.4,12.6,12.5,86,9971,0.0,-,268,0.6,260,0.7,11.4,11.0
57061/平陆,小时数据,2024-10-26 23,2024-10-26 23:00:42,000,960.6,1025.9,12.8,12.6,85,10912,0.0,-,241,0.9,210,0.6,11.6,11.3
57061/平陆,小时数据,2024-10-26 22,2024-10-26 22:00:41,000,960.8,1026.1,13.0,12.6,84,11065,0.0,-,195,0.4,149,0.3,11.7,11.3
57061/平陆,小时数据,2024-10-26 21,2024-10-26 21:00:44,000,960.6,1026.1,13.3,12.5,82,13955,0.0,-,221,1.1,204,0.8,12.0,11.8
57061/平陆,小时数据,2024-10-26 20,2024-10-26 21:05:29,CCA,959.9,1025.4,14.2,12.0,74,16183,0.0,-,337,2.6,346,2.7,12.5,12.6
57061/平陆,小时数据,2024-10-26 19,2024-10-26 19:00:41,000,959.8,1025.2,14.9,11.7,69,19858,0.0,-,7,2.7,9,2.7,12.8,13.2
57061/平陆,小时数据,2024-10-26 18,2024-10-26 18:00:39,000,959.7,1025.0,15.2,12.8,74,9326,0.0,-,309,0.9,285,1.5,13.6,13.5
57061/平陆,小时数据,2024-10-26 17,2024-10-26 17:00:47,000,959.1,1024.4,15.8,13.1,73,7254,0.0,-,264,0.8,265,0.6,15.1,14.9
57061/平陆,小时数据,2024-10-26 16,2024-10-26 16:00:45,000,958.9,1024.1,16.2,12.7,69,9473,0.0,-,282,1.3,279,1.4,16.6,16.5
57061/平陆,小时数据,2024-10-26 15,2024-10-26 15:00:40,000,958.7,1023.8,16.3,12.6,68,8037,0.0,-,277,1.9,274,2.0,18.1,17.7
57061/平陆,小时数据,2024-10-26 14,2024-10-26 14:00:37,000,958.7,1023.8,16.2,12.5,68,8899,0.0,-,257,1.6,268,1.8,18.3,17.8
57061/平陆,小时数据,2024-10-26 13,2024-10-26 13:00:45,000,959.0,1023.9,15.1,11.7,68,5519,0.0,-,244,3.3,240,3.1,18.5,17.2
57061/平陆,小时数据,2024-10-26 12,2024-10-26 12:00:39,000,959.6,1024.5,15.0,11.9,70,5114,0.0,-,226,1.7,232,1.3,20.6,19.9
57061/平陆,小时数据,2024-10-26 11,2024-10-26 11:00:38,000,960.0,1025.0,14.4,11.3,69,5089,0.0,-,229,1.4,240,1.3,19.1,18.5
57061/平陆,小时数据,2024-10-26 10,2024-10-26 10:00:44,000,960.2,1025.2,13.7,11.0,70,5068,0.0,-,258,2.3,264,1.9,18.5,18.6
57061/平陆,小时数据,2024-10-26 09,2024-10-26 09:00:47,000,960.2,1025.3,11.7,10.9,79,4264,0.0,-,285,1.4,269,2.0,13.1,13.6
57061/平陆,小时数据,2024-10-26 08,2024-10-26 08:00:41,000,959.6,1024.8,10.3,10.5,84,4504,0.0,-,140,0.3,285,0.6,9.3,9.6
57061/平陆,小时数据,2024-10-26 07,2024-10-26 07:00:42,000,959.1,1024.2,10.6,10.1,79,5541,0.0,-,284,1.1,324,1.0,8.0,7.8
57061/平陆,小时数据,2024-10-26 06,2024-10-26 06:00:47,000,959.0,1024.0,10.9,10.2,78,5600,0.0,-,334,1.6,332,1.7,9.2,9.3
57061/平陆,小时数据,2024-10-26 05,2024-10-26 05:00:42,000,959.1,1024.0,10.4,10.1,80,6116,0.0,-,335,1.0,328,1.1,8.7,8.5
57061/平陆,小时数据,2024-10-26 04,2024-10-26 04:00:41,000,959.2,1023.9,10.9,9.8,75,7071,0.0,-,358,1.7,348,1.8,7.9,7.8
57061/平陆,小时数据,2024-10-26 03,2024-10-26 03:00:41,000,959.6,1024.3,11.1,10.0,76,6796,0.0,-,341,2.3,357,2.1,7.9,7.8
57061/平陆,小时数据,2024-10-26 02,2024-10-26 02:00:41,000,959.6,1024.3,11.4,10.0,74,6830,0.0,-,335,1.4,334,1.5,8.3,8.2
57061/平陆,小时数据,2024-10-26 01,2024-10-26 01:00:48,000,959.2,1023.7,13.9,9.5,60,10149,0.0,-,154,1.7,161,1.8,9.7,11.2
57061/平陆,小时数据,2024-10-26 00,2024-10-26 00:00:55,000,958.9,1023.4,14.7,9.5,57,10570,0.0,-,201,1.2,173,1.6,11.0,12.6
57061/平陆,小时数据,2024-10-25 23,2024-10-25 23:00:45,000,959.1,1023.7,14.6,9.5,57,10572,0.0,-,153,2.5,161,2.5,10.8,12.9
57061/平陆,小时数据,2024-10-25 22,2024-10-25 22:00:48,000,958.6,1023.3,15.3,9.0,52,10754,0.0,-,148,3.4,143,3.2,11.2,13.5
57061/平陆,小时数据,2024-10-25 21,2024-10-25 21:00:46,000,958.2,1022.8,16.4,8.8,47,11108,0.0,-,148,3.0,144,3.0,12.0,14.6
57061/平陆,小时数据,2024-10-25 20,2024-10-25 20:00:49,000,957.4,1022.0,16.6,8.9,47,11082,0.0,-,146,3.1,134,3.3,13.3,15.4
57061/平陆,小时数据,2024-10-25 19,2024-10-25 19:00:43,000,956.9,1021.5,17.0,9.1,47,11471,0.0,-,138,4.7,137,4.4,14.1,16.0
57061/平陆,小时数据,2024-10-25 18,2024-10-25 18:00:38,000,956.0,1020.4,17.8,8.8,43,12061,0.0,-,132,7.0,135,6.2,15.2,16.8
57061/平陆,小时数据,2024-10-25 17,2024-10-25 17:00:46,000,955.6,1019.9,18.9,8.7,40,12963,0.0,-,145,6.2,144,6.2,18.6,19.0
57061/平陆,小时数据,2024-10-25 16,2024-10-25 16:00:42,000,955.6,1019.8,20.0,8.9,38,16360,0.0,-,137,6.8,137,6.1,23.2,22.3
57061/平陆,小时数据,2024-10-25 15,2024-10-25 15:00:43,000,955.9,1020.0,20.3,8.8,37,16541,0.0,-,132,7.4,133,5.5,27.0,24.2
57061/平陆,小时数据,2024-10-25 14,2024-10-25 14:00:45,000,956.2,1020.4,19.7,9.4,41,15351,0.0,-,141,6.1,139,6.2,25.5,23.1
57061/平陆,小时数据,2024-10-25 13,2024-10-25 13:00:45,000,956.7,1021.0,19.3,10.1,45,12695,0.0,-,140,5.8,129,7.2,27.8,24.0
57061/平陆,小时数据,2024-10-25 12,2024-10-25 12:00:47,000,957.7,1022.0,18.2,10.4,50,10379,0.0,-,142,6.7,143,6.7,26.7,23.6
57061/平陆,小时数据,2024-10-25 11,2024-10-25 11:00:44,000,958.2,1022.6,17.2,10.4,53,9889,0.0,-,134,6.0,130,6.6,24.5,21.6
57061/平陆,小时数据,2024-10-25 10,2024-10-25 10:00:45,000,958.4,1022.8,16.0,9.8,54,11443,0.0,-,140,6.9,140,6.6,18.9,18.8
57061/平陆,小时数据,2024-10-25 09,2024-10-25 09:00:42,000,958.0,1022.5,15.3,9.2,53,11216,0.0,-,140,7.0,141,7.6,14.4,15.9
57061/平陆,小时数据,2024-10-25 08,2024-10-25 08:00:43,000,957.4,1021.9,14.4,9.5,58,10445,0.0,-,143,4.1,139,5.0,11.8,14.0
57061/平陆,小时数据,2024-10-25 07,2024-10-25 07:00:45,000,957.2,1021.7,13.9,9.7,61,9253,0.0,-,124,4.0,128,4.4,10.6,12.9
57061/平陆,小时数据,2024-10-25 06,2024-10-25 06:00:44,000,957.3,1021.7,13.9,10.0,63,8572,0.0,-,162,3.3,153,4.6,10.8,12.9
57061/平陆,小时数据,2024-10-25 05,2024-10-25 05:00:43,000,957.1,1021.3,13.8,10.6,67,8480,0.0,-,155,4.7,157,4.4,11.0,12.9
57061/平陆,小时数据,2024-10-25 04,2024-10-25 04:00:38,000,956.6,1020.7,13.7,11.0,70,7761,0.0,-,190,3.2,188,3.4,10.9,12.6
57061/平陆,小时数据,2024-10-25 03,2024-10-25 03:00:42,000,956.3,1020.2,14.3,10.8,66,9010,0.0,-,168,2.9,171,3.4,10.7,13.0
57061/平陆,小时数据,2024-10-25 02,2024-10-25 02:00:44,000,956.2,1020.1,14.3,10.9,67,8675,0.0,-,213,2.7,196,2.3,10.7,12.5
57061/平陆,小时数据,2024-10-25 01,2024-10-25 01:00:43,000,956.4,1020.4,14.2,11.3,70,8120,0.0,-,204,2.7,211,3.1,10.9,12.7
57061/平陆,小时数据,2024-10-25 00,2024-10-25 00:00:39,000,955.9,1019.8,15.5,10.9,62,10616,0.0,-,172,3.6,159,3.8,11.7,14.1
57061/平陆,小时数据,2024-10-24 23,2024-10-24 23:00:47,000,956.5,1020.5,16.2,10.9,59,11176,0.0,-,169,3.4,156,3.1,11.9,14.5
57061/平陆,小时数据,2024-10-24 22,2024-10-24 22:00:40,000,956.5,1020.8,17.0,11.0,57,11058,0.0,-,136,4.3,141,4.8,12.6,15.5
57061/平陆,小时数据,2024-10-24 21,2024-10-24 21:00:41,000,955.9,1020.4,17.3,11.2,57,11402,0.0,-,134,4.6,141,5.3,13.0,15.9
57061/平陆,小时数据,2024-10-24 20,2024-10-24 20:00:42,000,954.8,1019.6,17.5,11.4,57,12042,0.0,-,131,4.5,139,5.1,13.4,16.3
57061/平陆,小时数据,2024-10-24 19,2024-10-24 19:00:45,000,953.9,1018.8,18.2,11.3,54,13348,0.0,-,137,8.4,137,7.4,14.2,17.1
57061/平陆,小时数据,2024-10-24 18,2024-10-24 18:00:38,000,952.9,1017.6,19.1,10.6,48,18255,0.0,-,138,6.7,138,6.2,14.7,17.8
57061/平陆,小时数据,2024-10-24 17,2024-10-24 17:00:48,000,952.1,1016.7,20.2,10.2,43,25497,0.0,-,129,8.5,133,8.3,17.1,19.5
57061/平陆,小时数据,2024-10-24 16,2024-10-24 16:00:43,000,952.1,1016.5,21.4,10.2,40,30000,0.0,-,139,6.7,132,8.0,22.3,23.5
57061/平陆,小时数据,2024-10-24 15,2024-10-24 15:00:37,000,951.6,1015.8,21.9,10.0,38,30000,0.0,-,139,9.4,135,9.0,24.2,24.9
57061/平陆,小时数据,2024-10-24 14,2024-10-24 14:00:39,000,951.8,1015.9,22.3,9.7,36,30000,0.0,-,133,7.4,133,7.2,25.0,26.1
57061/平陆,小时数据,2024-10-24 13,2024-10-24 13:00:42,000,952.6,1016.8,21.9,10.8,41,30000,0.0,-,143,6.8,139,7.3,25.5,26.2
57061/平陆,小时数据,2024-10-24 12,2024-10-24 12:00:43,000,953.5,1017.7,20.9,11.4,46,30000,0.0,-,137,7.0,140,7.2,25.2,25.6
57061/平陆,小时数据,2024-10-24 11,2024-10-24 11:00:44,000,954.7,1019.1,19.7,11.0,48,30000,0.0,-,142,6.9,143,6.3,24.6,24.0
57061/平陆,小时数据,2024-10-24 10,2024-10-24 10:00:40,000,955.6,1020.4,16.5,12.0,64,30000,0.0,-,153,0.7,173,0.8,24.8,27.2
57061/平陆,小时数据,2024-10-24 09,2024-10-24 09:00:42,000,955.9,1020.8,14.0,11.2,70,24385,0.0,-,171,0.9,173,1.0,18.9,20.6
57061/平陆,小时数据,2024-10-24 08,2024-10-24 08:00:39,000,955.7,1020.8,10.2,10.4,84,18174,0.0,-,PPC,0.0,288,0.4,11.0,15.3
57061/平陆,小时数据,2024-10-24 07,2024-10-24 07:00:37,000,954.9,1020.1,8.1,9.6,89,16961,0.0,-,PPC,0.0,PPC,0.0,4.7,4.2
57061/平陆,小时数据,2024-10-24 06,2024-10-24 06:00:46,000,955.0,1020.0,8.5,10.0,90,17870,0.0,-,PPC,0.0,PPC,0.2,4.9,4.6
57061/平陆,小时数据,2024-10-24 05,2024-10-24 05:00:42,000,954.8,1019.6,8.0,9.4,88,10235,0.0,-,37,0.9,95,0.4,5.0,4.3
57061/平陆,小时数据,2024-10-24 04,2024-10-24 04:00:45,000,955.0,1019.6,8.5,10.0,90,8803,0.0,-,PPC,0.0,PPC,0.0,5.4,4.7
57061/平陆,小时数据,2024-10-24 03,2024-10-24 03:00:37,000,955.4,1020.0,9.1,10.4,90,13964,0.0,-,PPC,0.2,PPC,0.0,5.8,5.3
57061/平陆,小时数据,2024-10-24 02,2024-10-24 02:00:40,000,955.8,1020.4,10.0,10.2,83,11251,0.0,-,240,0.5,232,0.7,6.3,5.6
57061/平陆,小时数据,2024-10-24 01,2024-10-24 01:00:42,000,955.8,1020.5,9.9,9.9,81,30000,0.0,-,7,1.1,8,1.0,6.9,6.1
57061/平陆,小时数据,2024-10-24 00,2024-10-24 00:00:37,000,956.0,1020.8,11.0,10.0,76,30000,0.0,-,227,0.5,199,0.8,7.3,6.3
57061/平陆,小时数据,2024-10-23 23,2024-10-23 23:00:42,000,955.9,1020.8,11.2,10.1,76,30000,0.0,-,347,1.3,9,1.3,8.0,7.2
57061/平陆,小时数据,2024-10-23 22,2024-10-23 22:00:44,000,956.0,1021.2,11.6,10.4,76,23152,0.0,-,350,1.3,1,1.3,8.6,7.7
57061/平陆,小时数据,2024-10-23 21,2024-10-23 21:00:42,000,955.7,1020.9,13.8,10.1,64,30000,0.0,-,PPC,0.2,PPC,0.2,9.5,8.6
57061/平陆,小时数据,2024-10-23 20,2024-10-23 20:00:40,000,955.6,1020.9,15.6,9.7,55,29781,0.0,-,210,2.0,204,2.1,10.6,10.9
57061/平陆,小时数据,2024-10-23 19,2024-10-23 19:00:42,000,955.2,1020.9,16.1,10.2,56,26045,0.0,-,66,0.8,63,1.1,11.8,10.3
57061/平陆,小时数据,2024-10-23 18,2024-10-23 18:00:40,000,954.6,1020.1,17.5,10.6,53,23887,0.0,-,286,0.6,279,0.7,14.0,12.4
57061/平陆,小时数据,2024-10-23 17,2024-10-23 17:00:38,000,954.3,1019.4,20.2,9.5,40,30000,0.0,-,264,1.6,256,1.6,20.2,20.8
57061/平陆,小时数据,2024-10-23 16,2024-10-23 16:00:44,000,954.4,1019.4,21.1,9.5,38,30000,0.0,-,192,1.3,174,1.3,25.7,28.1
57061/平陆,小时数据,2024-10-23 15,2024-10-23 15:00:42,000,954.7,1019.6,21.2,10.1,40,30000,0.0,-,69,0.6,10,0.6,28.7,32.5
57061/平陆,小时数据,2024-10-23 14,2024-10-23 14:00:45,000,955.3,1020.2,20.4,9.8,41,30000,0.0,-,259,1.7,283,1.8,29.4,30.7
57061/平陆,小时数据,2024-10-23 13,2024-10-23 13:00:41,000,956.2,1021.4,19.3,9.2,41,30000,0.0,-,7,1.4,320,1.3,30.7,35.0
57061/平陆,小时数据,2024-10-23 12,2024-10-23 12:00:40,000,957.2,1022.5,17.7,8.7,43,30000,0.0,-,274,1.6,296,1.7,28.9,29.6
57061/平陆,小时数据,2024-10-23 11,2024-10-23 11:00:42,000,957.9,1023.4,16.4,10.3,55,30000,0.0,-,160,0.9,168,0.8,26.6,26.1
57061/平陆,小时数据,2024-10-23 10,2024-10-23 10:00:42,000,958.6,1024.4,13.7,8.5,54,30000,0.0,-,95,1.5,118,1.2,22.0,22.0
57061/平陆,小时数据,2024-10-23 09,2024-10-23 09:00:49,000,958.9,1024.9,10.7,8.4,65,30000,0.0,-,99,0.8,101,0.9,15.8,17.2
57061/平陆,小时数据,2024-10-23 08,2024-10-23 08:00:45,000,958.8,1025.0,8.3,7.7,70,27103,0.0,-,183,0.5,168,0.3,8.3,12.5
57061/平陆,小时数据,2024-10-23 07,2024-10-23 07:00:41,000,958.6,1025.1,4.5,7.2,86,30000,0.0,-,45,1.8,39,1.3,1.8,1.4
57061/平陆,小时数据,2024-10-23 06,2024-10-23 06:00:44,000,958.6,1024.9,4.6,7.3,86,19095,0.0,-,24,1.6,26,1.5,1.9,1.4
57061/平陆,小时数据,2024-10-23 05,2024-10-23 05:00:43,000,958.6,1024.6,4.6,7.4,87,21211,0.0,-,341,0.8,336,1.0,2.1,1.4
57061/平陆,小时数据,2024-10-23 04,2024-10-23 04:00:42,000,958.9,1024.8,5.0,7.5,86,23655,0.0,-,281,1.0,280,0.8,2.4,1.8
57061/平陆,小时数据,2024-10-23 03,2024-10-23 03:00:40,000,959.5,1025.4,5.8,7.6,82,25259,0.0,-,78,0.8,58,0.9,2.8,2.0
57061/平陆,小时数据,2024-10-23 02,2024-10-23 02:00:42,000,959.9,1025.8,6.7,7.7,79,30000,0.0,-,3,1.2,7,1.3,3.2,2.4
57061/平陆,小时数据,2024-10-23 01,2024-10-23 01:00:39,000,960.3,1026.3,6.0,7.8,83,26555,0.0,-,337,1.2,1,1.3,3.6,2.9
57061/平陆,小时数据,2024-10-23 00,2024-10-23 00:00:52,000,960.8,1026.8,7.3,7.9,77,27783,0.0,-,120,1.1,153,1.3,4.1,3.2
57061/平陆,小时数据,2024-10-22 23,2024-10-22 23:00:42,000,961.3,1027.4,7.6,7.8,75,30000,0.0,-,13,1.1,10,1.2,4.8,3.9
57061/平陆,小时数据,2024-10-22 22,2024-10-22 22:00:42,000,961.8,1028.0,8.1,7.9,73,30000,0.0,-,45,1.5,52,1.6,5.3,4.4
57061/平陆,小时数据,2024-10-22 21,2024-10-22 21:00:44,000,961.9,1028.0,9.4,8.1,69,30000,0.0,-,17,0.9,9,1.4,6.1,5.3
57061/平陆,小时数据,2024-10-22 20,2024-10-22 20:00:38,000,961.9,1028.2,10.0,8.1,66,30000,0.0,-,11,2.4,13,2.4,7.0,6.5
57061/平陆,小时数据,2024-10-22 19,2024-10-22 19:00:43,000,961.6,1027.7,11.2,8.4,63,30000,0.0,-,357,1.6,2,1.1,8.2,6.7
57061/平陆,小时数据,2024-10-22 18,2024-10-22 18:00:45,000,961.3,1027.1,13.1,8.1,54,30000,0.0,-,327,1.2,331,1.2,10.4,8.8
57061/平陆,小时数据,2024-10-22 17,2024-10-22 17:00:38,000,961.5,1027.0,15.3,7.8,45,30000,0.0,-,308,1.8,296,2.0,15.8,16.1
57061/平陆,小时数据,2024-10-22 16,2024-10-22 16:00:42,000,961.7,1027.2,15.5,7.4,42,30000,0.0,-,304,2.8,327,3.2,19.4,22.7
57061/平陆,小时数据,2024-10-22 15,2024-10-22 15:00:42,000,962.1,1027.7,15.3,7.5,43,30000,0.0,-,314,5.0,309,4.2,20.6,22.3
57061/平陆,小时数据,2024-10-22 14,2024-10-22 14:00:39,000,962.6,1028.3,14.7,7.7,46,30000,0.0,-,291,5.9,294,4.8,22.3,24.2
57061/平陆,小时数据,2024-10-22 13,2024-10-22 13:00:44,000,963.5,1029.2,14.7,7.9,47,30000,0.0,-,320,2.5,315,3.1,24.0,26.6
57061/平陆,小时数据,2024-10-22 12,2024-10-22 12:00:38,000,964.4,1030.3,13.8,8.0,51,30000,0.0,-,314,5.4,310,5.1,21.8,22.7
57061/平陆,小时数据,2024-10-22 11,2024-10-22 11:00:41,000,965.1,1031.2,13.3,7.5,49,30000,0.0,-,318,3.6,312,4.2,20.3,21.4
57061/平陆,小时数据,2024-10-22 10,2024-10-22 10:48:18,CCA,965.2,1031.4,12.3,7.3,51,30000,0.0,-,333,6.2,329,5.4,17.5,19.1
57061/平陆,小时数据,2024-10-22 09,2024-10-22 10:48:07,CCA,964.7,1031.1,11.3,8.4,63,30000,0.0,-,322,3.0,322,4.3,14.2,16.7
57061/平陆,小时数据,2024-10-22 08,2024-10-22 10:47:46,CCA,963.7,1030.3,9.5,8.7,73,24600,0.0,-,341,2.7,345,2.4,9.6,13.3
57061/平陆,小时数据,2024-10-22 07,2024-10-22 07:00:42,000,963.1,1029.6,9.9,7.9,65,30000,0.0,-,334,4.2,331,4.4,6.0,7.8
57061/平陆,小时数据,2024-10-22 06,2024-10-22 06:00:37,000,962.7,1029.3,9.8,8.1,67,30000,0.0,-,312,3.5,311,3.4,5.9,7.3
57061/平陆,小时数据,2024-10-22 05,2024-10-22 05:00:41,000,962.3,1028.8,10.1,8.8,71,29658,0.0,-,314,4.9,311,4.0,6.6,8.0
57061/平陆,小时数据,2024-10-22 04,2024-10-22 04:00:40,000,962.0,1028.5,10.0,9.1,74,30000,0.0,-,327,4.3,332,3.3,6.9,7.9
57061/平陆,小时数据,2024-10-22 03,2024-10-22 03:00:40,000,961.6,1027.8,9.7,9.4,78,24516,0.0,-,291,0.6,280,0.9,7.2,7.1
57061/平陆,小时数据,2024-10-22 02,2024-10-22 02:00:39,000,961.8,1027.9,10.1,9.4,76,21919,0.0,-,287,4.3,293,3.0,8.0,8.9
57061/平陆,小时数据,2024-10-22 01,2024-10-22 01:00:40,000,961.8,1027.9,10.4,9.6,76,20627,0.1,-,295,3.6,296,4.2,8.9,9.8
57061/平陆,小时数据,2024-10-22 00,2024-10-22 00:01:00,000,962.2,1028.5,10.1,9.6,78,21915,0.0,-,274,2.7,280,3.2,8.8,9.5
57061/平陆,小时数据,2024-10-21 23,2024-10-21 23:00:43,000,961.8,1028.2,9.3,9.5,81,20017,0.0,-,274,4.5,272,4.0,8.5,8.8
57061/平陆,小时数据,2024-10-21 22,2024-10-21 22:00:38,000,961.7,1028.3,9.3,9.4,80,17011,0.0,-,294,5.4,291,6.0,8.4,8.6
57061/平陆,小时数据,2024-10-21 21,2024-10-21 21:00:40,000,961.0,1027.7,8.6,9.4,84,15993,0.0,-,279,4.0,278,3.8,8.5,7.9
57061/平陆,小时数据,2024-10-21 20,2024-10-21 20:00:38,000,960.4,1027.2,8.3,9.8,90,7732,0.0,-,296,3.5,299,4.3,8.6,7.8
57061/平陆,小时数据,2024-10-21 19,2024-10-21 19:00:39,000,959.3,1026.1,8.1,9.9,92,15002,0.0,-,294,3.4,297,3.6,8.7,7.7
57061/平陆,小时数据,2024-10-21 18,2024-10-21 18:00:39,000,958.2,1025.0,7.6,10.2,98,1889,0.0,-,255,1.6,268,2.0,9.1,7.9
57061/平陆,小时数据,2024-10-21 17,2024-10-21 17:00:43,000,957.3,1024.1,7.6,10.2,98,658,0.0,-,256,1.5,259,1.5,9.5,8.1
57061/平陆,小时数据,2024-10-21 16,2024-10-21 16:00:40,000,956.4,1023.1,7.9,10.0,94,1595,0.0,-,259,3.2,249,2.9,9.6,8.0
57061/平陆,小时数据,2024-10-21 15,2024-10-21 15:00:42,000,955.6,1022.0,10.1,9.5,77,20772,0.0,-,238,1.7,245,1.6,12.0,11.0
57061/平陆,小时数据,2024-10-21 14,2024-10-21 14:00:40,000,955.1,1021.4,10.4,9.6,76,27151,0.0,-,182,1.2,165,1.7,13.4,12.0
57061/平陆,小时数据,2024-10-21 13,2024-10-21 13:00:42,000,955.1,1021.4,10.4,9.5,75,29005,0.0,-,146,3.4,142,4.3,15.0,13.2
57061/平陆,小时数据,2024-10-21 12,2024-10-21 12:00:39,000,955.4,1021.8,9.7,9.0,75,21836,0.0,-,136,5.8,143,5.4,15.0,12.8
57061/平陆,小时数据,2024-10-21 11,2024-10-21 11:00:42,000,955.7,1022.3,8.7,9.1,81,13118,0.0,-,135,5.5,136,5.0,14.3,12.0
57061/平陆,小时数据,2024-10-21 10,2024-10-21 10:00:39,000,955.6,1022.4,7.4,8.6,84,12645,0.0,-,133,4.3,135,4.8,9.8,8.7
57061/平陆,小时数据,2024-10-21 09,2024-10-21 09:00:37,000,955.6,1022.4,7.0,8.4,84,11273,0.0,-,109,2.5,106,2.9,8.8,7.9
57061/平陆,小时数据,2024-10-21 08,2024-10-21 08:00:40,000,955.8,1022.8,6.0,8.3,89,8544,0.0,-,95,1.1,107,1.0,7.9,7.1
57061/平陆,小时数据,2024-10-21 07,2024-10-21 07:00:45,000,955.9,1022.9,5.6,8.2,90,7930,0.0,-,165,1.9,155,2.1,6.7,5.7
57061/平陆,小时数据,2024-10-21 06,2024-10-21 06:00:41,000,956.3,1023.4,5.4,8.3,93,5340,0.0,-,39,0.7,13,0.6,6.7,5.7
57061/平陆,小时数据,2024-10-21 05,2024-10-21 05:00:42,000,956.7,1023.8,5.2,8.2,93,5088,0.0,-,8,0.9,22,1.0,6.6,5.5
57061/平陆,小时数据,2024-10-21 04,2024-10-21 04:00:43,000,957.3,1024.4,5.1,8.1,92,6617,0.0,-,127,0.8,125,0.9,6.5,5.3
57061/平陆,小时数据,2024-10-21 03,2024-10-21 03:00:39,000,958.4,1025.7,5.0,8.0,92,6680,0.0,-,133,1.8,141,1.9,6.3,5.2
57061/平陆,小时数据,2024-10-21 02,2024-10-21 02:00:40,000,959.2,1026.6,5.0,7.8,90,6669,0.0,-,139,1.7,132,1.6,6.4,5.2
57061/平陆,小时数据,2024-10-21 01,2024-10-21 01:00:44,000,959.4,1026.8,4.8,7.7,90,6262,0.0,-,138,1.9,137,1.8,6.3,5.1
57061/平陆,小时数据,2024-10-21 00,2024-10-21 00:00:50,000,960.1,1027.6,4.8,7.8,91,8091,0.0,-,170,1.1,179,0.7,6.4,5.1
57061/平陆,小时数据,2024-10-20 23,2024-10-20 23:00:41,000,960.8,1028.2,4.8,7.7,90,9189,0.0,-,19,0.9,17,0.8,6.2,5.0
57061/平陆,小时数据,2024-10-20 22,2024-10-20 22:00:40,000,961.0,1028.5,4.5,7.5,89,9762,0.0,-,135,1.5,136,1.9,5.9,4.7
57061/平陆,小时数据,2024-10-20 21,2024-10-20 21:00:43,000,961.2,1028.7,4.4,7.4,88,10444,0.0,-,125,2.4,127,3.5,5.6,4.5
57061/平陆,小时数据,2024-10-20 20,2024-10-20 20:00:42,000,961.0,1028.5,4.3,7.5,90,14985,0.0,-,127,2.9,126,2.8,5.8,4.5
57061/平陆,小时数据,2024-10-20 19,2024-10-20 19:00:42,000,961.0,1028.4,4.4,7.4,88,17639,0.0,-,146,2.2,136,2.9,5.9,4.5
57061/平陆,小时数据,2024-10-20 18,2024-10-20 18:00:40,000,961.2,1028.6,4.5,7.2,86,25461,0.0,-,134,3.5,134,3.7,6.3,4.6
