区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
53478/右玉,小时数据,2024-11-09 14,2024-11-09 14:00:38,000,866.9,1019.3,14.0,9.3,58,17914,0.0,-,259,4.3,254,4.5,16.8,16.7
53478/右玉,小时数据,2024-11-09 13,2024-11-09 13:00:43,000,867.1,1018.9,15.1,9.1,53,14182,0.0,-,234,4.4,223,3.3,22.4,23.1
53478/右玉,小时数据,2024-11-09 12,2024-11-09 12:00:42,000,867.8,1020.2,13.7,8.5,54,7752,0.0,-,170,3.2,168,2.9,22.8,25.1
53478/右玉,小时数据,2024-11-09 11,2024-11-09 11:00:42,000,868.4,1021.2,12.2,8.4,59,9103,0.0,-,175,2.5,176,2.5,17.9,20.2
53478/右玉,小时数据,2024-11-09 10,2024-11-09 10:00:42,000,869.0,1022.7,9.0,8.4,73,3846,0.0,-,119,0.9,104,1.2,12.5,15.8
53478/右玉,小时数据,2024-11-09 09,2024-11-09 09:00:45,000,869.2,1023.4,6.5,8.2,85,3924,0.0,-,73,1.3,70,1.2,7.1,8.7
53478/右玉,小时数据,2024-11-09 08,2024-11-09 08:00:45,000,868.9,1022.8,3.6,7.3,92,3000,0.0,-,87,1.1,90,1.5,3.2,3.9
53478/右玉,小时数据,2024-11-09 07,2024-11-09 07:00:38,000,868.7,1023.1,1.6,6.5,95,3982,0.0,-,PPC,0.0,PPC,0.0,-,-
53478/右玉,小时数据,2024-11-09 06,2024-11-09 06:00:44,000,868.5,1022.7,0.4,6.0,96,2928,0.0,-,148,0.5,135,0.7,-,-
53478/右玉,小时数据,2024-11-09 05,2024-11-09 05:00:40,000,868.6,1022.0,-0.9,5.4,94,1279,0.0,-,51,1.1,68,1.2,-,-
53478/右玉,小时数据,2024-11-09 04,2024-11-09 04:00:43,000,868.5,1021.1,0.2,5.8,94,2262,0.0,-,100,1.7,98,2.0,-,-
53478/右玉,小时数据,2024-11-09 03,2024-11-09 03:00:44,000,868.8,1021.3,0.5,6.0,94,3046,0.0,-,96,2.3,97,2.1,-,-
53478/右玉,小时数据,2024-11-09 02,2024-11-09 02:00:37,000,868.8,1020.9,1.6,6.2,91,2910,0.0,-,91,1.1,88,1.3,-,-
53478/右玉,小时数据,2024-11-09 01,2024-11-09 01:00:43,000,869.0,1021.2,2.5,6.7,91,3352,0.0,-,85,2.2,83,2.0,-,-
53478/右玉,小时数据,2024-11-09 00,2024-11-09 00:00:51,000,868.8,1021.4,2.4,6.5,89,3266,0.0,-,70,1.6,74,1.6,-,-
53478/右玉,小时数据,2024-11-08 23,2024-11-08 23:00:41,000,869.1,1022.4,2.9,6.5,86,5118,0.0,-,88,1.5,88,1.5,-,-
53478/右玉,小时数据,2024-11-08 22,2024-11-08 22:00:46,000,869.4,1023.9,3.3,6.7,87,6426,0.0,-,76,1.6,72,1.4,-,-
53478/右玉,小时数据,2024-11-08 21,2024-11-08 21:00:40,000,868.9,1024.3,4.4,6.9,82,6999,0.0,-,73,1.5,72,1.5,-,-
53478/右玉,小时数据,2024-11-08 20,2024-11-08 20:00:45,000,868.5,1023.9,8.2,7.4,68,10496,0.0,-,91,2.2,95,2.1,-,-
53478/右玉,小时数据,2024-11-08 19,2024-11-08 19:00:43,000,868.1,1023.5,8.1,7.4,69,7198,0.0,-,85,2.3,83,2.2,-,-
53478/右玉,小时数据,2024-11-08 18,2024-11-08 18:00:44,000,867.8,1022.3,10.1,7.7,62,6488,0.0,-,86,2.8,84,2.3,5.5,4.6
53478/右玉,小时数据,2024-11-08 17,2024-11-08 17:00:38,000,867.4,1020.6,14.2,7.9,49,17036,0.0,-,125,2.2,148,1.6,9.2,9.1
53478/右玉,小时数据,2024-11-08 16,2024-11-08 16:00:44,000,867.4,1020.3,15.6,8.0,45,18877,0.0,-,128,2.2,156,2.1,16.1,18.3
53478/右玉,小时数据,2024-11-08 15,2024-11-08 15:00:38,000,867.5,1020.4,15.9,7.9,44,18476,0.0,-,72,1.7,134,1.7,21.6,24.2
53478/右玉,小时数据,2024-11-08 14,2024-11-08 14:00:44,000,868.0,1020.8,16.0,8.4,46,13048,0.0,-,158,2.8,216,1.5,23.9,28.7
53478/右玉,小时数据,2024-11-08 13,2024-11-08 13:00:37,000,868.8,1022.0,15.0,8.4,49,14446,0.0,-,190,1.6,191,2.2,25.7,28.3
53478/右玉,小时数据,2024-11-08 12,2024-11-08 12:00:44,000,869.5,1023.1,13.7,8.5,54,9831,0.0,-,156,1.0,155,1.4,21.6,25.1
53478/右玉,小时数据,2024-11-08 11,2024-11-08 11:00:39,000,870.2,1024.7,11.0,7.9,60,5868,0.0,-,150,1.6,146,1.5,19.4,23.0
53478/右玉,小时数据,2024-11-08 10,2024-11-08 10:00:43,000,870.6,1026.2,6.7,7.5,76,4419,0.0,-,85,1.9,68,1.3,10.6,15.9
53478/右玉,小时数据,2024-11-08 09,2024-11-08 09:00:44,000,871.0,1027.7,2.1,6.2,87,3557,0.0,-,PPC,0.0,224,0.5,3.0,6.6
53478/右玉,小时数据,2024-11-08 08,2024-11-08 08:00:37,000,870.6,1027.9,-1.7,5.1,95,2639,0.0,-,PPC,0.0,PPC,0.0,-1.5,-3.4
53478/右玉,小时数据,2024-11-08 07,2024-11-08 07:00:45,000,870.5,1027.1,-1.9,5.0,94,2327,0.0,-,PPC,0.0,PPC,0.0,-2.8,-7.1
53478/右玉,小时数据,2024-11-08 06,2024-11-08 06:00:41,000,870.1,1025.3,-1.0,5.3,93,4933,0.0,-,PPC,0.0,PPC,0.2,-2.0,-4.9
53478/右玉,小时数据,2024-11-08 05,2024-11-08 05:00:44,000,870.0,1023.7,-1.2,5.2,93,3201,0.0,-,PPC,0.0,23,0.6,-2.1,-5.2
53478/右玉,小时数据,2024-11-08 04,2024-11-08 04:00:42,000,870.2,1023.6,-1.6,5.2,95,4208,0.0,-,17,0.3,PPC,0.0,-1.6,-3.8
53478/右玉,小时数据,2024-11-08 03,2024-11-08 03:00:43,000,870.5,1024.1,-1.7,5.1,95,3279,0.0,-,44,0.9,56,0.9,-2.6,-6.3
53478/右玉,小时数据,2024-11-08 02,2024-11-08 02:00:41,000,870.9,1024.5,-1.0,5.3,93,5129,0.0,-,59,0.7,65,0.7,-2.4,-6.4
53478/右玉,小时数据,2024-11-08 01,2024-11-08 01:00:44,000,871.0,1024.8,-1.0,5.3,93,3472,0.0,-,75,0.5,PPC,0.0,-2.1,-4.6
53478/右玉,小时数据,2024-11-08 00,2024-11-08 00:00:53,000,871.3,1025.7,-0.7,5.3,92,5590,0.0,-,PPC,0.0,93,0.4,-2.6,-6.0
53478/右玉,小时数据,2024-11-07 23,2024-11-07 23:00:40,000,871.5,1026.7,-0.6,5.3,90,5054,0.0,-,90,0.8,94,0.9,-1.8,-4.5
53478/右玉,小时数据,2024-11-07 22,2024-11-07 22:00:41,000,871.5,1027.6,0.2,5.3,86,5640,0.0,-,102,0.8,101,0.9,-2.2,-6.2
53478/右玉,小时数据,2024-11-07 21,2024-11-07 21:00:43,000,871.1,1028.7,1.5,5.8,85,8470,0.0,-,PPC,0.0,PPC,0.0,-1.4,-5.4
53478/右玉,小时数据,2024-11-07 20,2024-11-07 20:00:44,000,870.9,1029.2,3.1,6.2,81,9647,0.0,-,78,1.0,71,1.2,-0.4,-4.4
53478/右玉,小时数据,2024-11-07 19,2024-11-07 19:00:39,000,870.6,1028.6,5.4,6.5,72,13210,0.0,-,72,1.0,78,1.4,1.0,-3.2
53478/右玉,小时数据,2024-11-07 18,2024-11-07 18:00:42,000,870.1,1026.8,9.1,6.6,57,17427,0.0,-,33,2.2,55,1.6,3.2,0.1
53478/右玉,小时数据,2024-11-07 17,2024-11-07 17:00:37,000,869.5,1024.4,14.3,6.5,40,30000,0.0,-,290,1.4,264,1.5,7.3,6.2
53478/右玉,小时数据,2024-11-07 16,2024-11-07 16:00:39,000,869.5,1023.9,15.7,6.4,36,30000,0.0,-,241,2.3,251,2.7,16.1,18.7
53478/右玉,小时数据,2024-11-07 15,2024-11-07 15:00:41,000,869.4,1023.8,15.5,7.2,41,19716,0.0,-,179,0.8,163,0.9,18.5,21.9
53478/右玉,小时数据,2024-11-07 14,2024-11-07 14:00:44,000,869.7,1024.2,14.9,7.3,43,21253,0.0,-,6,1.5,318,1.2,23.7,28.8
53478/右玉,小时数据,2024-11-07 13,2024-11-07 13:00:41,000,870.5,1025.2,14.2,7.3,45,24779,0.0,-,191,1.9,227,1.7,25.1,28.5
53478/右玉,小时数据,2024-11-07 12,2024-11-07 12:00:42,000,871.5,1026.9,12.0,6.6,47,16745,0.0,-,315,1.2,256,1.2,23.1,26.5
53478/右玉,小时数据,2024-11-07 11,2024-11-07 11:00:39,000,872.2,1028.2,9.6,5.4,45,14009,0.0,-,149,1.0,170,0.9,18.6,21.7
53478/右玉,小时数据,2024-11-07 10,2024-11-07 10:00:43,000,872.8,1029.9,5.8,5.0,54,10109,0.0,-,178,0.9,149,0.7,12.3,16.4
53478/右玉,小时数据,2024-11-07 09,2024-11-07 09:00:41,000,872.9,1031.8,-0.7,4.4,76,6663,0.0,-,264,0.8,257,1.0,3.1,3.6
53478/右玉,小时数据,2024-11-07 08,2024-11-07 08:00:42,000,872.7,1032.3,-4.7,4.0,93,6338,0.0,-,86,0.4,120,0.4,-3.4,-5.6
53478/右玉,小时数据,2024-11-07 07,2024-11-07 07:00:44,000,872.2,1031.2,-6.2,3.4,89,7098,0.0,-,62,0.3,25,0.5,-5.4,-10.5
53478/右玉,小时数据,2024-11-07 06,2024-11-07 06:00:43,000,871.8,1029.2,-6.2,3.5,90,8513,0.0,-,102,0.6,102,0.5,-5.2,-10.6
53478/右玉,小时数据,2024-11-07 05,2024-11-07 05:00:38,000,871.6,1027.7,-5.7,3.6,89,9745,0.0,-,89,0.7,98,0.6,-5.1,-10.5
53478/右玉,小时数据,2024-11-07 04,2024-11-07 04:00:42,000,871.5,1027.1,-5.3,3.6,88,11238,0.0,-,91,0.7,102,0.7,-4.9,-10.6
53478/右玉,小时数据,2024-11-07 03,2024-11-07 03:00:46,000,871.6,1027.0,-5.1,3.7,88,12771,0.0,-,87,1.0,90,0.9,-4.6,-10.3
53478/右玉,小时数据,2024-11-07 02,2024-11-07 02:00:47,000,871.7,1027.5,-4.8,3.7,86,11983,0.0,-,PPC,0.2,82,0.5,-4.4,-10.1
53478/右玉,小时数据,2024-11-07 01,2024-11-07 01:00:47,000,871.7,1027.6,-4.2,3.8,84,16328,0.0,-,84,1.2,90,1.0,-4.1,-9.7
53478/右玉,小时数据,2024-11-07 00,2024-11-07 00:00:58,000,871.8,1027.9,-3.8,3.7,81,16120,0.0,-,69,0.4,62,0.8,-4.0,-9.6
53478/右玉,小时数据,2024-11-06 23,2024-11-06 23:00:42,000,872.1,1029.1,-3.1,3.8,78,17638,0.0,-,100,0.5,90,0.6,-3.8,-9.4
53478/右玉,小时数据,2024-11-06 22,2024-11-06 22:00:47,000,872.1,1030.3,-2.5,3.8,75,15662,0.0,-,87,0.8,96,0.9,-3.6,-9.1
53478/右玉,小时数据,2024-11-06 21,2024-11-06 21:00:46,000,871.9,1031.4,-1.7,3.8,70,16018,0.0,-,67,0.7,54,0.4,-3.3,-8.5
53478/右玉,小时数据,2024-11-06 20,2024-11-06 20:00:45,000,871.8,1032.1,0.1,3.9,63,19024,0.0,-,75,0.9,76,0.9,-3.2,-7.9
53478/右玉,小时数据,2024-11-06 19,2024-11-06 19:00:44,000,871.6,1031.6,3.0,4.0,53,11039,0.0,-,104,1.6,97,1.4,-1.6,-6.3
53478/右玉,小时数据,2024-11-06 18,2024-11-06 18:00:44,000,871.3,1029.6,7.9,3.9,37,14350,0.0,-,PPC,0.2,218,0.3,0.5,-3.5
53478/右玉,小时数据,2024-11-06 17,2024-11-06 17:00:40,000,871.0,1028.1,11.5,4.1,30,20511,0.0,-,332,0.9,326,1.5,5.1,3.8
53478/右玉,小时数据,2024-11-06 16,2024-11-06 16:00:45,000,871.2,1028.1,12.7,4.1,28,30000,0.0,-,245,2.2,279,2.2,14.1,16.7
53478/右玉,小时数据,2024-11-06 15,2024-11-06 15:00:44,000,871.2,1027.8,13.2,4.1,27,30000,0.0,-,239,2.2,196,2.1,20.0,23.7
53478/右玉,小时数据,2024-11-06 14,2024-11-06 14:00:44,000,871.6,1028.6,11.9,3.5,25,30000,0.0,-,158,1.7,160,2.3,19.6,24.1
53478/右玉,小时数据,2024-11-06 13,2024-11-06 13:00:45,000,872.3,1029.6,10.9,3.4,26,30000,0.0,-,216,1.5,178,2.4,21.6,26.0
53478/右玉,小时数据,2024-11-06 12,2024-11-06 12:00:45,000,873.2,1030.6,9.9,3.3,27,30000,0.0,-,202,0.9,183,1.6,22.1,24.9
53478/右玉,小时数据,2024-11-06 11,2024-11-06 11:00:42,000,874.0,1032.6,6.2,3.7,39,25482,0.0,-,110,0.8,104,1.1,16.2,19.9
53478/右玉,小时数据,2024-11-06 10,2024-11-06 10:00:42,000,874.6,1034.2,2.0,3.7,52,10621,0.0,-,165,1.0,129,0.7,11.1,15.6
53478/右玉,小时数据,2024-11-06 09,2024-11-06 09:00:44,000,874.9,1036.0,-3.3,3.4,71,7708,0.0,-,248,0.8,240,0.9,2.4,0.8
53478/右玉,小时数据,2024-11-06 08,2024-11-06 08:00:43,000,874.7,1036.7,-7.5,3.0,86,14215,0.0,-,50,0.7,51,0.7,-6.2,-8.5
53478/右玉,小时数据,2024-11-06 07,2024-11-06 07:00:44,000,874.5,1036.6,-9.7,2.5,86,14079,0.0,-,91,0.7,93,0.8,-7.9,-14.2
53478/右玉,小时数据,2024-11-06 06,2024-11-06 06:00:42,000,874.4,1034.8,-9.3,2.6,86,20151,0.0,-,332,0.3,298,0.6,-7.9,-14.3
53478/右玉,小时数据,2024-11-06 05,2024-11-06 05:00:45,000,874.2,1033.6,-9.3,2.6,86,28108,0.0,-,PPC,0.2,PPC,0.0,-7.8,-14.7
53478/右玉,小时数据,2024-11-06 04,2024-11-06 04:00:43,000,874.2,1033.3,-9.6,2.5,86,30000,0.0,-,12,1.1,23,1.0,-7.7,-14.7
53478/右玉,小时数据,2024-11-06 03,2024-11-06 03:00:45,000,874.4,1033.2,-9.1,2.6,86,30000,0.0,-,93,1.4,91,1.2,-7.4,-14.2
53478/右玉,小时数据,2024-11-06 02,2024-11-06 02:00:37,000,874.8,1033.7,-9.0,2.7,86,30000,0.0,-,112,0.7,100,0.9,-7.1,-14.4
53478/右玉,小时数据,2024-11-06 01,2024-11-06 01:00:45,000,874.7,1033.6,-8.6,2.7,85,30000,0.0,-,98,0.7,91,1.0,-6.9,-14.6
53478/右玉,小时数据,2024-11-06 00,2024-11-06 00:00:56,000,874.7,1033.4,-7.4,2.9,83,28377,0.0,-,113,1.2,104,1.3,-6.4,-13.8
53478/右玉,小时数据,2024-11-05 23,2024-11-05 23:00:43,000,874.9,1033.9,-6.9,3.0,81,27500,0.0,-,60,1.0,75,1.0,-6.0,-13.7
53478/右玉,小时数据,2024-11-05 22,2024-11-05 22:00:42,000,874.9,1034.5,-5.8,3.0,76,30000,0.0,-,97,0.3,85,0.7,-5.5,-13.0
53478/右玉,小时数据,2024-11-05 21,2024-11-05 21:00:42,000,874.6,1035.0,-4.9,3.0,70,19716,0.0,-,77,1.2,86,1.5,-5.1,-12.4
53478/右玉,小时数据,2024-11-05 20,2024-11-05 20:00:45,000,874.3,1035.9,-3.6,2.9,62,25525,0.0,-,340,0.7,29,0.7,-4.7,-11.9
53478/右玉,小时数据,2024-11-05 19,2024-11-05 19:00:44,000,874.3,1036.1,-1.9,2.9,55,24791,0.0,-,27,1.2,25,0.6,-3.9,-11.0
53478/右玉,小时数据,2024-11-05 18,2024-11-05 18:00:40,000,874.1,1034.2,3.1,2.8,37,29432,0.0,-,319,1.0,330,0.7,-2.6,-8.8
53478/右玉,小时数据,2024-11-05 17,2024-11-05 17:00:46,000,873.8,1032.7,6.1,2.6,28,30000,0.0,-,305,2.7,304,2.4,2.5,1.5
53478/右玉,小时数据,2024-11-05 16,2024-11-05 16:00:45,000,873.5,1031.8,7.4,2.4,23,30000,0.0,-,322,3.0,318,3.3,12.1,12.7
53478/右玉,小时数据,2024-11-05 15,2024-11-05 15:00:43,000,873.5,1031.4,7.9,2.4,23,30000,0.0,-,315,4.8,299,3.8,16.5,17.9
53478/右玉,小时数据,2024-11-05 14,2024-11-05 14:00:38,000,873.6,1031.3,7.6,2.9,28,30000,0.0,-,286,2.7,283,4.0,19.6,21.0
53478/右玉,小时数据,2024-11-05 13,2024-11-05 13:00:45,000,874.1,1031.5,7.2,3.0,30,30000,0.0,-,313,4.1,321,3.8,20.8,22.6
53478/右玉,小时数据,2024-11-05 12,2024-11-05 12:00:45,000,874.4,1031.9,6.6,3.2,33,30000,0.0,-,326,2.9,318,3.2,20.6,22.0
53478/右玉,小时数据,2024-11-05 11,2024-11-05 11:00:40,000,874.8,1032.8,5.3,3.5,39,30000,0.0,-,302,2.2,323,2.6,17.7,20.2
53478/右玉,小时数据,2024-11-05 10,2024-11-05 10:00:44,000,875.3,1034.1,2.4,3.8,53,16484,0.0,-,238,1.3,232,1.3,12.1,16.7
53478/右玉,小时数据,2024-11-05 09,2024-11-05 09:00:43,000,875.6,1035.4,-1.4,3.5,63,11130,0.0,-,215,0.9,221,0.8,3.2,5.2
53478/右玉,小时数据,2024-11-05 08,2024-11-05 08:00:45,000,875.1,1036.0,-6.5,3.3,88,17727,0.0,-,73,1.0,76,0.9,-5.2,-7.4
53478/右玉,小时数据,2024-11-05 07,2024-11-05 07:00:37,000,874.8,1035.8,-8.7,2.8,87,15609,0.0,-,88,0.9,85,0.9,-6.8,-13.6
53478/右玉,小时数据,2024-11-05 06,2024-11-05 06:00:45,000,874.5,1035.0,-8.7,2.7,86,6669,0.0,-,79,0.4,56,0.3,-6.6,-13.4
53478/右玉,小时数据,2024-11-05 05,2024-11-05 05:00:39,000,874.5,1034.4,-8.0,2.8,83,30000,0.0,-,PPC,0.0,PPC,0.2,-6.3,-13.2
53478/右玉,小时数据,2024-11-05 04,2024-11-05 04:00:43,000,874.4,1033.8,-7.4,2.9,82,30000,0.0,-,88,1.1,88,0.9,-5.8,-12.8
53478/右玉,小时数据,2024-11-05 03,2024-11-05 03:00:44,000,874.7,1034.1,-6.8,2.9,79,30000,0.0,-,69,1.1,78,0.9,-5.3,-12.1
53478/右玉,小时数据,2024-11-05 02,2024-11-05 02:00:39,000,874.7,1034.2,-5.7,3.1,77,30000,0.0,-,PPC,0.0,PPC,0.0,-4.9,-11.5
53478/右玉,小时数据,2024-11-05 01,2024-11-05 01:00:46,000,874.8,1034.1,-4.1,3.2,71,30000,0.0,-,67,0.7,65,0.9,-4.1,-10.4
53478/右玉,小时数据,2024-11-05 00,2024-11-05 00:00:55,000,875.3,1034.8,-3.7,2.8,61,30000,0.0,-,43,0.9,42,0.9,-2.7,-6.3
53478/右玉,小时数据,2024-11-04 23,2024-11-04 23:00:45,000,875.3,1035.1,-3.6,2.7,57,30000,0.0,-,79,1.0,66,1.1,-3.3,-8.6
53478/右玉,小时数据,2024-11-04 22,2024-11-04 22:00:41,000,875.3,1035.6,-3.0,2.7,55,30000,0.0,-,PPC,0.0,75,0.4,-2.3,-6.2
53478/右玉,小时数据,2024-11-04 21,2024-11-04 21:00:41,000,875.0,1035.8,-2.4,2.5,49,30000,0.0,-,92,1.0,74,0.8,-2.7,-7.9
53478/右玉,小时数据,2024-11-04 20,2024-11-04 20:00:44,000,875.0,1036.4,-0.9,2.4,42,30000,0.0,-,PPC,0.0,311,0.7,-3.3,-7.7
53478/右玉,小时数据,2024-11-04 19,2024-11-04 19:00:43,000,874.7,1036.3,0.9,1.8,28,30000,0.0,-,9,0.8,3,0.8,-1.3,-4.2
53478/右玉,小时数据,2024-11-04 18,2024-11-04 18:00:40,000,874.4,1035.5,2.1,1.9,27,30000,0.0,-,330,1.4,328,1.7,0.3,-0.5
53478/右玉,小时数据,2024-11-04 17,2024-11-04 17:00:44,000,874.5,1035.0,3.2,2.1,27,30000,0.0,-,326,2.3,318,1.8,2.5,1.7
53478/右玉,小时数据,2024-11-04 16,2024-11-04 16:00:41,000,874.2,1034.1,4.3,1.8,22,30000,0.0,-,275,3.1,287,2.1,7.1,7.2
53478/右玉,小时数据,2024-11-04 15,2024-11-04 15:00:45,000,874.6,1034.2,3.8,1.9,24,30000,0.0,-,298,1.5,288,1.4,9.8,10.5
53478/右玉,小时数据,2024-11-04 14,2024-11-04 14:00:39,000,874.9,1034.2,2.5,1.8,24,30000,0.0,-,122,1.5,120,1.6,11.7,14.2
53478/右玉,小时数据,2024-11-04 13,2024-11-04 13:00:43,000,875.7,1035.0,1.6,1.7,25,30000,0.0,-,119,1.8,74,1.5,8.9,11.0
53478/右玉,小时数据,2024-11-04 12,2024-11-04 12:00:42,000,876.9,1036.3,0.9,1.6,25,30000,0.0,-,255,1.0,263,1.6,12.2,12.8
53478/右玉,小时数据,2024-11-04 11,2024-11-04 11:00:44,000,877.2,1036.7,-0.3,2.2,37,30000,0.0,-,252,1.0,195,1.4,9.7,10.4
53478/右玉,小时数据,2024-11-04 10,2024-11-04 10:00:43,000,877.7,1037.7,-2.3,2.5,48,30000,0.0,-,242,0.3,213,0.8,10.9,13.4
53478/右玉,小时数据,2024-11-04 09,2024-11-04 09:00:43,000,878.2,1038.8,-4.8,2.7,63,30000,0.0,-,165,0.7,213,1.0,3.0,4.0
53478/右玉,小时数据,2024-11-04 08,2024-11-04 08:00:46,000,877.7,1039.0,-8.3,2.6,78,26550,0.0,-,56,0.7,61,0.7,-6.7,-8.6
53478/右玉,小时数据,2024-11-04 07,2024-11-04 07:00:40,000,877.2,1038.8,-10.8,2.2,82,30000,0.0,-,67,1.0,81,1.2,-8.7,-16.1
53478/右玉,小时数据,2024-11-04 06,2024-11-04 06:00:45,000,877.6,1038.6,-10.5,2.3,82,30000,0.0,-,58,1.3,68,1.4,-8.4,-15.8
53478/右玉,小时数据,2024-11-04 05,2024-11-04 05:00:45,000,877.5,1037.6,-9.8,2.3,80,30000,0.0,-,67,1.6,54,1.2,-8.1,-15.2
53478/右玉,小时数据,2024-11-04 04,2024-11-04 04:00:45,000,877.8,1037.2,-9.1,2.4,78,30000,0.0,-,104,1.0,91,1.0,-7.4,-15.4
53478/右玉,小时数据,2024-11-04 03,2024-11-04 03:00:41,000,878.0,1036.7,-7.4,2.4,69,30000,0.0,-,220,0.3,PPC,0.2,-6.9,-14.7
53478/右玉,小时数据,2024-11-04 02,2024-11-04 02:00:39,000,877.8,1035.7,-5.0,2.3,55,30000,0.0,-,287,1.5,340,1.0,-6.2,-13.3
53478/右玉,小时数据,2024-11-04 01,2024-11-04 01:00:42,000,877.9,1035.5,-3.8,2.3,50,30000,0.0,-,331,1.1,318,1.5,-5.5,-10.7
53478/右玉,小时数据,2024-11-04 00,2024-11-04 00:00:52,000,877.7,1035.1,-2.7,2.3,46,30000,0.0,-,305,2.0,304,1.9,-4.7,-8.8
53478/右玉,小时数据,2024-11-03 23,2024-11-03 23:00:46,000,877.6,1034.8,-1.6,2.2,41,30000,0.0,-,317,2.2,311,2.9,-3.9,-5.3
53478/右玉,小时数据,2024-11-03 22,2024-11-03 22:00:41,000,877.2,1034.3,-0.8,2.5,43,30000,0.0,-,341,3.1,342,3.5,-3.7,-4.5
53478/右玉,小时数据,2024-11-03 21,2024-11-03 21:00:47,000,876.5,1033.5,0.1,2.8,46,30000,0.0,-,327,4.4,326,3.8,-2.6,-2.8
53478/右玉,小时数据,2024-11-03 20,2024-11-03 20:00:44,000,876.0,1032.7,1.2,3.0,45,30000,0.0,-,309,2.9,316,3.8,-1.5,-1.9
53478/右玉,小时数据,2024-11-03 19,2024-11-03 19:00:43,000,875.3,1031.8,2.4,3.1,43,30000,0.0,-,339,4.2,336,3.6,-0.1,-0.7
53478/右玉,小时数据,2024-11-03 18,2024-11-03 18:00:38,000,874.3,1030.5,4.2,3.2,39,30000,0.0,-,329,3.1,334,2.7,2.6,0.8
53478/右玉,小时数据,2024-11-03 17,2024-11-03 17:00:46,000,873.2,1028.5,6.4,3.1,32,30000,0.0,-,312,6.0,307,5.7,5.3,4.9
53478/右玉,小时数据,2024-11-03 16,2024-11-03 16:00:42,000,872.8,1027.6,7.8,3.5,33,30000,0.0,-,298,4.4,292,5.6,14.0,12.6
53478/右玉,小时数据,2024-11-03 15,2024-11-03 15:00:42,000,872.6,1027.0,8.6,3.6,32,30000,0.0,-,279,5.6,285,5.3,18.4,17.7
53478/右玉,小时数据,2024-11-03 14,2024-11-03 14:00:41,000,872.2,1026.9,8.7,3.4,30,30000,0.0,-,297,6.8,295,6.4,22.2,20.7
53478/右玉,小时数据,2024-11-03 13,2024-11-03 13:00:44,000,872.4,1027.9,8.4,3.2,29,30000,0.0,-,308,6.8,306,6.3,21.2,20.9
53478/右玉,小时数据,2024-11-03 12,2024-11-03 12:00:44,000,872.8,1028.4,8.0,3.9,36,30000,0.0,-,288,7.0,290,6.1,21.3,19.4
53478/右玉,小时数据,2024-11-03 11,2024-11-03 11:00:40,000,873.0,1028.4,7.4,4.7,46,14082,0.0,-,290,6.9,290,6.7,17.8,17.6
53478/右玉,小时数据,2024-11-03 10,2024-11-03 10:00:44,000,872.9,1028.3,6.7,5.4,55,19543,0.0,-,315,4.3,298,5.1,13.8,12.8
53478/右玉,小时数据,2024-11-03 09,2024-11-03 09:00:44,000,872.5,1027.3,5.6,6.9,76,9804,0.0,-,299,3.1,301,3.2,9.4,8.8
53478/右玉,小时数据,2024-11-03 08,2024-11-03 08:00:42,000,871.6,1026.2,5.2,7.8,88,4382,0.0,-,272,2.5,268,2.3,3.4,4.1
53478/右玉,小时数据,2024-11-03 07,2024-11-03 07:00:44,000,870.4,1025.1,4.5,8.2,97,4515,0.0,-,321,1.0,301,1.4,2.6,2.6
53478/右玉,小时数据,2024-11-03 06,2024-11-03 06:00:45,000,869.6,1023.8,3.1,7.4,97,2467,0.0,-,PPC,0.0,16,0.3,1.9,0.4
53478/右玉,小时数据,2024-11-03 05,2024-11-03 05:00:45,000,869.0,1022.6,3.0,7.3,96,3100,0.0,-,54,1.3,73,0.9,2.5,1.7
53478/右玉,小时数据,2024-11-03 04,2024-11-03 04:00:38,000,868.6,1021.1,3.2,7.3,95,3728,0.1,-,79,0.6,55,0.7,2.5,1.0
53478/右玉,小时数据,2024-11-03 03,2024-11-03 03:00:44,000,868.7,1020.8,3.5,7.5,96,5634,0.0,-,165,0.6,178,1.1,3.5,3.6
53478/右玉,小时数据,2024-11-03 02,2024-11-03 02:00:45,000,868.6,1021.0,2.2,6.9,97,2950,0.1,-,178,0.5,222,0.5,2.2,1.8
53478/右玉,小时数据,2024-11-03 01,2024-11-03 01:00:45,000,868.6,1021.8,0.1,5.9,96,3068,0.0,-,PPC,0.0,60,0.3,-0.2,-2.5
53478/右玉,小时数据,2024-11-03 00,2024-11-03 00:00:56,000,868.7,1022.7,0.2,5.9,96,2652,0.0,-,101,0.9,91,1.0,-0.7,-4.8
53478/右玉,小时数据,2024-11-02 23,2024-11-02 23:00:44,000,869.3,1024.6,1.6,6.5,95,3065,0.0,-,20,1.1,140,0.7,-0.4,-4.6
53478/右玉,小时数据,2024-11-02 22,2024-11-02 22:00:44,000,869.4,1025.1,2.2,6.7,93,5150,0.0,-,292,0.7,345,0.6,0.5,-4.0
53478/右玉,小时数据,2024-11-02 21,2024-11-02 21:00:43,000,869.5,1024.5,5.2,7.8,88,5102,0.0,-,287,1.3,294,1.8,2.3,1.1
