区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
57060/夏县,小时数据,2024-10-27 09,2024-10-27 09:00:53,000,977.9,1025.9,14.2,14.1,87,9277,0.0,-,173,1.8,187,1.9,15.0,15.1
57060/夏县,小时数据,2024-10-27 08,2024-10-27 08:00:45,000,977.4,1025.4,13.7,14.3,91,8274,0.0,-,217,2.5,217,2.2,13.4,13.3
57060/夏县,小时数据,2024-10-27 07,2024-10-27 07:00:49,000,976.8,1024.8,12.8,14.3,97,5411,0.0,-,182,1.1,176,1.3,11.8,9.2
57060/夏县,小时数据,2024-10-27 06,2024-10-27 06:00:47,000,976.9,1024.7,13.3,15.0,98,5962,0.0,-,167,1.9,166,1.8,13.0,12.6
57060/夏县,小时数据,2024-10-27 05,2024-10-27 05:00:46,000,976.9,1024.7,13.5,15.0,97,5978,0.0,-,188,1.8,188,2.0,13.1,12.6
57060/夏县,小时数据,2024-10-27 04,2024-10-27 04:00:46,000,977.0,1024.7,13.6,14.9,96,6635,0.0,-,195,1.6,200,2.1,13.2,12.8
57060/夏县,小时数据,2024-10-27 03,2024-10-27 03:00:48,000,977.2,1024.9,13.7,15.4,98,5820,0.0,-,211,2.1,205,1.9,13.3,13.0
57060/夏县,小时数据,2024-10-27 02,2024-10-27 02:00:46,000,977.7,1025.5,13.8,15.3,97,6884,0.0,-,236,3.0,223,2.5,13.3,12.9
57060/夏县,小时数据,2024-10-27 01,2024-10-27 01:00:50,000,977.5,1025.3,13.7,15.4,98,6301,0.0,-,203,2.4,198,1.7,13.5,13.1
57060/夏县,小时数据,2024-10-27 00,2024-10-27 00:01:06,000,978.1,1025.9,13.8,15.1,96,8401,0.0,-,213,1.3,212,1.2,13.5,13.1
57060/夏县,小时数据,2024-10-26 23,2024-10-26 23:00:47,000,978.3,1026.1,13.7,15.4,98,9372,0.1,-,204,1.7,204,1.5,13.5,13.1
57060/夏县,小时数据,2024-10-26 22,2024-10-26 22:00:43,000,978.5,1026.4,13.7,15.4,98,7698,0.0,-,176,1.8,185,1.8,13.5,13.1
57060/夏县,小时数据,2024-10-26 21,2024-10-26 21:00:46,000,978.4,1026.4,13.9,14.8,93,8811,0.1,-,208,2.3,212,1.8,13.5,12.9
57060/夏县,小时数据,2024-10-26 20,2024-10-26 20:00:46,000,978.1,1026.5,14.3,14.3,88,9022,0.1,-,217,1.6,207,1.5,13.7,12.8
57060/夏县,小时数据,2024-10-26 19,2024-10-26 19:00:45,000,977.8,1026.1,15.2,13.3,77,8470,0.0,-,221,3.4,211,2.3,14.0,13.1
57060/夏县,小时数据,2024-10-26 18,2024-10-26 18:00:46,000,977.2,1025.3,16.2,12.7,69,13794,0.0,-,207,2.4,214,2.1,14.6,13.5
57060/夏县,小时数据,2024-10-26 17,2024-10-26 17:00:48,000,976.7,1024.7,16.9,12.3,64,14482,0.0,-,212,1.8,211,1.9,15.6,15.3
57060/夏县,小时数据,2024-10-26 16,2024-10-26 16:00:48,000,976.4,1024.3,17.4,12.7,64,13314,0.0,-,218,2.6,225,1.9,17.1,17.5
57060/夏县,小时数据,2024-10-26 15,2024-10-26 15:00:46,000,976.0,1023.9,17.6,12.9,64,13920,0.0,-,215,1.9,225,2.2,18.4,19.5
57060/夏县,小时数据,2024-10-26 14,2024-10-26 14:00:48,000,976.0,1024.0,16.9,12.9,67,9833,0.0,-,192,2.9,191,2.8,18.4,19.1
57060/夏县,小时数据,2024-10-26 13,2024-10-26 13:00:46,000,976.2,1024.1,16.7,12.9,68,8310,0.0,-,202,2.4,201,2.8,19.5,20.7
57060/夏县,小时数据,2024-10-26 12,2024-10-26 12:00:46,000,977.1,1025.0,16.5,12.2,65,6874,0.0,-,211,2.8,206,3.2,19.2,20.4
57060/夏县,小时数据,2024-10-26 11,2024-10-26 11:00:44,000,977.6,1025.4,16.5,12.0,64,6285,0.0,-,199,2.2,207,2.6,19.4,21.1
57060/夏县,小时数据,2024-10-26 10,2024-10-26 10:00:46,000,977.7,1025.4,15.7,11.9,67,5268,0.0,-,201,1.5,204,2.0,17.9,19.8
57060/夏县,小时数据,2024-10-26 09,2024-10-26 09:00:50,000,977.3,1025.0,14.6,12.5,75,5661,0.0,-,203,1.9,201,1.5,16.4,17.3
57060/夏县,小时数据,2024-10-26 08,2024-10-26 08:00:45,000,976.9,1024.8,9.9,12.2,100,3784,0.0,-,54,0.7,46,1.0,10.6,10.5
57060/夏县,小时数据,2024-10-26 07,2024-10-26 07:00:46,000,976.4,1024.3,8.9,11.4,100,2598,0.0,-,PPC,0.0,PPC,0.0,9.0,6.3
57060/夏县,小时数据,2024-10-26 06,2024-10-26 06:00:47,000,976.5,1024.2,9.9,12.2,100,3382,0.0,-,PPC,0.0,PPC,0.0,9.9,8.5
57060/夏县,小时数据,2024-10-26 05,2024-10-26 05:00:45,000,976.3,1023.9,10.5,12.1,95,5421,0.0,-,PPC,0.0,PPC,0.0,10.1,8.5
57060/夏县,小时数据,2024-10-26 04,2024-10-26 04:00:44,000,976.3,1023.6,11.2,10.8,81,8104,0.0,-,186,1.6,175,2.1,9.4,6.7
57060/夏县,小时数据,2024-10-26 03,2024-10-26 03:00:46,000,976.7,1024.1,10.4,12.6,100,6593,0.0,-,155,2.4,173,2.0,9.7,6.8
57060/夏县,小时数据,2024-10-26 02,2024-10-26 02:00:47,000,976.8,1024.2,10.1,12.4,100,4892,0.0,-,104,1.3,97,1.0,10.3,7.2
57060/夏县,小时数据,2024-10-26 01,2024-10-26 01:00:49,000,975.9,1023.2,11.8,13.0,94,7053,0.0,-,PPC,0.0,PPC,0.0,11.9,8.9
57060/夏县,小时数据,2024-10-26 00,2024-10-26 00:01:07,000,975.7,1023.0,12.5,12.6,87,8387,0.0,-,PPC,0.0,PPC,0.0,12.8,11.7
57060/夏县,小时数据,2024-10-25 23,2024-10-25 23:00:45,000,975.8,1023.1,13.3,11.0,72,11087,0.0,-,107,1.0,89,0.9,12.5,10.5
57060/夏县,小时数据,2024-10-25 22,2024-10-25 22:00:49,000,975.3,1022.5,15.4,10.1,58,13571,0.0,-,PPC,0.2,29,0.3,13.3,11.0
57060/夏县,小时数据,2024-10-25 21,2024-10-25 21:00:50,000,974.6,1021.8,17.2,10.6,54,14226,0.0,-,299,0.6,288,0.8,14.0,12.5
57060/夏县,小时数据,2024-10-25 20,2024-10-25 20:00:50,000,973.7,1020.9,18.5,9.6,45,15502,0.0,-,104,1.3,124,0.8,14.8,13.7
57060/夏县,小时数据,2024-10-25 19,2024-10-25 19:00:40,000,973.2,1020.5,19.4,9.5,42,17820,0.0,-,148,2.8,136,3.3,15.3,15.5
57060/夏县,小时数据,2024-10-25 18,2024-10-25 18:00:49,000,972.3,1019.4,20.5,9.2,38,21618,0.0,-,128,2.0,137,2.8,17.1,16.0
57060/夏县,小时数据,2024-10-25 17,2024-10-25 17:00:48,000,971.8,1018.7,21.9,8.7,33,29147,0.0,-,116,2.5,106,2.2,19.2,16.9
57060/夏县,小时数据,2024-10-25 16,2024-10-25 16:00:48,000,971.8,1018.4,24.9,9.8,31,20945,0.0,-,322,0.9,348,1.1,25.0,26.4
57060/夏县,小时数据,2024-10-25 15,2024-10-25 15:00:48,000,972.2,1018.9,24.8,10.0,32,19777,0.0,-,283,2.0,254,1.6,27.5,31.2
57060/夏县,小时数据,2024-10-25 14,2024-10-25 14:00:49,000,972.3,1018.9,24.6,10.8,35,13374,0.0,-,275,2.5,263,2.3,29.6,33.5
57060/夏县,小时数据,2024-10-25 13,2024-10-25 13:00:46,000,973.0,1019.6,24.1,9.9,33,19071,0.0,-,304,1.3,318,1.3,30.3,33.7
57060/夏县,小时数据,2024-10-25 12,2024-10-25 12:00:41,000,974.0,1020.7,22.9,10.0,36,14724,0.0,-,64,0.9,41,1.2,29.0,33.6
57060/夏县,小时数据,2024-10-25 11,2024-10-25 11:00:50,000,974.5,1021.3,22.2,9.9,37,20781,0.0,-,126,1.7,74,1.8,26.6,30.1
57060/夏县,小时数据,2024-10-25 10,2024-10-25 10:00:45,000,974.7,1021.6,20.4,11.0,46,12381,0.0,-,267,1.5,302,1.5,24.2,28.1
57060/夏县,小时数据,2024-10-25 09,2024-10-25 09:00:47,000,974.1,1021.1,18.7,11.4,53,8473,0.0,-,299,1.3,294,1.9,19.9,22.7
57060/夏县,小时数据,2024-10-25 08,2024-10-25 08:00:46,000,973.5,1020.5,16.6,9.8,52,14750,0.0,-,55,2.8,48,2.7,13.6,15.9
57060/夏县,小时数据,2024-10-25 07,2024-10-25 07:00:46,000,973.4,1020.6,13.8,10.6,67,9384,0.0,-,70,1.3,359,1.7,10.6,9.9
57060/夏县,小时数据,2024-10-25 06,2024-10-25 06:00:48,000,973.2,1020.2,15.6,9.9,56,12218,0.0,-,342,1.2,310,1.1,11.1,10.9
57060/夏县,小时数据,2024-10-25 05,2024-10-25 05:00:44,000,973.2,1020.0,16.4,10.1,54,11623,0.0,-,82,2.9,89,3.0,11.5,12.6
57060/夏县,小时数据,2024-10-25 04,2024-10-25 04:00:46,000,972.3,1019.0,16.0,10.2,56,12279,0.0,-,267,1.7,260,2.1,11.0,10.9
57060/夏县,小时数据,2024-10-25 03,2024-10-25 03:00:39,000,971.8,1018.3,16.2,10.1,55,11783,0.0,-,78,3.3,74,2.6,10.6,10.3
57060/夏县,小时数据,2024-10-25 02,2024-10-25 02:00:42,000,971.5,1017.9,17.1,10.3,53,12984,0.0,-,86,4.1,76,2.4,11.4,11.9
57060/夏县,小时数据,2024-10-25 01,2024-10-25 01:00:44,000,972.4,1018.8,18.0,10.3,50,11663,0.0,-,165,6.5,169,5.4,12.1,14.8
57060/夏县,小时数据,2024-10-25 00,2024-10-25 00:01:01,000,971.0,1017.7,18.7,10.3,48,12390,0.0,-,83,2.6,82,3.0,12.0,13.9
57060/夏县,小时数据,2024-10-24 23,2024-10-24 23:00:48,000,971.6,1018.6,18.5,10.2,48,14680,0.0,-,282,0.9,345,0.9,11.7,11.8
57060/夏县,小时数据,2024-10-24 22,2024-10-24 22:00:46,000,971.5,1018.7,18.9,10.3,47,13805,0.0,-,324,2.4,317,2.3,12.4,14.6
57060/夏县,小时数据,2024-10-24 21,2024-10-24 21:00:47,000,971.1,1018.5,18.8,10.2,47,16773,0.0,-,326,1.1,281,1.6,12.5,12.1
57060/夏县,小时数据,2024-10-24 20,2024-10-24 20:00:49,000,970.1,1017.7,20.4,9.6,40,30000,0.0,-,95,2.9,294,2.1,13.2,14.2
57060/夏县,小时数据,2024-10-24 19,2024-10-24 19:00:49,000,968.9,1016.7,21.3,8.6,34,30000,0.0,-,100,2.7,117,2.6,13.6,16.4
57060/夏县,小时数据,2024-10-24 18,2024-10-24 18:00:40,000,967.9,1015.6,21.7,8.3,32,30000,0.0,-,144,6.1,143,5.2,14.6,18.4
57060/夏县,小时数据,2024-10-24 17,2024-10-24 17:00:42,000,967.5,1015.0,23.5,8.7,30,30000,0.0,-,143,4.0,142,4.5,17.2,19.9
57060/夏县,小时数据,2024-10-24 16,2024-10-24 16:00:50,000,967.6,1015.0,25.1,9.2,29,30000,0.0,-,135,3.6,140,4.8,21.9,25.7
57060/夏县,小时数据,2024-10-24 15,2024-10-24 15:00:49,000,967.8,1015.1,26.0,9.1,27,30000,0.0,-,148,4.8,143,4.8,25.0,30.5
57060/夏县,小时数据,2024-10-24 14,2024-10-24 14:00:47,000,968.2,1015.4,26.2,9.9,29,30000,0.0,-,120,3.2,133,3.8,27.4,33.1
57060/夏县,小时数据,2024-10-24 13,2024-10-24 13:00:46,000,968.9,1016.1,26.0,10.4,31,30000,0.0,-,138,2.9,125,2.8,29.7,34.6
57060/夏县,小时数据,2024-10-24 12,2024-10-24 12:00:45,000,970.7,1018.4,20.8,12.8,52,21465,0.0,-,80,1.3,260,0.7,28.5,34.2
57060/夏县,小时数据,2024-10-24 11,2024-10-24 11:00:49,000,972.1,1020.1,17.9,11.1,54,13143,0.0,-,24,1.3,358,1.5,25.3,29.0
57060/夏县,小时数据,2024-10-24 10,2024-10-24 10:00:48,000,973.0,1021.2,15.5,11.6,66,7648,0.0,-,72,1.5,73,1.5,21.6,24.4
57060/夏县,小时数据,2024-10-24 09,2024-10-24 09:00:43,000,973.1,1021.5,12.3,12.4,87,8472,0.0,-,37,1.3,42,1.8,16.0,16.2
57060/夏县,小时数据,2024-10-24 08,2024-10-24 08:00:45,000,972.8,1021.5,7.4,10.3,100,8030,0.0,-,29,0.8,16,0.7,9.3,9.3
57060/夏县,小时数据,2024-10-24 07,2024-10-24 07:00:48,000,972.4,1021.2,3.6,7.9,100,2542,0.0,-,PPC,0.0,PPC,0.0,4.5,1.2
57060/夏县,小时数据,2024-10-24 06,2024-10-24 06:00:46,000,972.7,1021.3,3.9,8.1,100,1460,0.0,-,PPC,0.0,PPC,0.0,4.7,0.7
57060/夏县,小时数据,2024-10-24 05,2024-10-24 05:00:38,000,972.3,1020.3,4.3,8.3,100,1131,0.0,-,PPC,0.0,PPC,0.0,5.2,1.4
57060/夏县,小时数据,2024-10-24 04,2024-10-24 04:00:45,000,972.6,1020.7,4.8,8.6,100,1300,0.0,-,PPC,0.0,PPC,0.0,5.6,1.8
57060/夏县,小时数据,2024-10-24 03,2024-10-24 03:00:41,000,972.8,1020.9,5.2,8.8,100,1761,0.0,-,PPC,0.0,PPC,0.0,6.0,2.3
57060/夏县,小时数据,2024-10-24 02,2024-10-24 02:00:47,000,973.3,1021.4,5.5,9.0,100,1558,0.0,-,PPC,0.0,PPC,0.0,6.5,2.5
57060/夏县,小时数据,2024-10-24 01,2024-10-24 01:00:44,000,973.3,1021.4,6.1,9.4,100,2045,0.0,-,PPC,0.0,PPC,0.0,6.9,2.7
57060/夏县,小时数据,2024-10-24 00,2024-10-24 00:01:04,000,973.3,1021.6,6.6,9.7,100,1641,0.0,-,PPC,0.0,PPC,0.0,7.5,3.4
57060/夏县,小时数据,2024-10-23 23,2024-10-23 23:00:48,000,973.5,1021.9,7.2,10.2,100,3836,0.0,-,29,1.3,18,1.3,8.2,3.5
57060/夏县,小时数据,2024-10-23 22,2024-10-23 22:00:45,000,973.4,1021.9,7.8,10.6,100,3986,0.0,-,40,1.2,36,1.2,8.9,4.7
57060/夏县,小时数据,2024-10-23 21,2024-10-23 21:00:49,000,973.2,1021.9,8.5,11.1,100,4408,0.0,-,42,1.1,43,1.1,9.8,5.7
57060/夏县,小时数据,2024-10-23 20,2024-10-23 20:00:47,000,972.9,1021.8,9.9,11.7,96,7359,0.0,-,111,0.7,116,1.0,11.0,5.3
57060/夏县,小时数据,2024-10-23 19,2024-10-23 19:00:46,000,972.5,1021.5,11.8,11.5,83,17526,0.0,-,154,1.7,153,1.7,12.5,6.8
57060/夏县,小时数据,2024-10-23 18,2024-10-23 18:00:47,000,972.1,1020.8,14.3,11.7,72,18109,0.0,-,216,1.6,221,1.5,14.8,8.6
57060/夏县,小时数据,2024-10-23 17,2024-10-23 17:00:42,000,971.7,1019.9,20.1,9.9,42,26725,0.0,-,200,0.5,PPC,0.2,18.7,13.5
57060/夏县,小时数据,2024-10-23 16,2024-10-23 16:00:49,000,971.8,1020.0,19.7,9.6,42,23530,0.0,-,220,1.3,204,1.2,23.2,24.0
57060/夏县,小时数据,2024-10-23 15,2024-10-23 15:00:49,000,972.0,1020.2,19.3,9.4,42,23114,0.0,-,267,1.4,264,1.5,26.0,28.7
57060/夏县,小时数据,2024-10-23 14,2024-10-23 14:00:46,000,972.8,1021.1,18.3,9.5,45,18683,0.0,-,255,2.0,255,2.5,27.1,29.2
57060/夏县,小时数据,2024-10-23 13,2024-10-23 13:00:49,000,973.8,1022.1,17.7,9.5,47,26133,0.0,-,209,1.9,199,1.6,27.9,30.0
57060/夏县,小时数据,2024-10-23 12,2024-10-23 12:00:47,000,975.0,1023.4,15.8,9.1,51,19749,0.0,-,213,2.0,253,1.9,26.6,29.2
57060/夏县,小时数据,2024-10-23 11,2024-10-23 11:00:47,000,975.9,1024.4,13.9,9.2,58,18342,0.0,-,229,2.1,257,1.8,24.2,26.5
57060/夏县,小时数据,2024-10-23 10,2024-10-23 10:00:47,000,976.3,1024.8,11.8,9.3,67,11221,0.0,-,270,1.4,352,1.4,20.2,22.7
57060/夏县,小时数据,2024-10-23 09,2024-10-23 09:00:50,000,976.7,1025.5,8.9,9.3,82,17541,0.0,-,250,1.0,269,1.2,14.6,13.6
57060/夏县,小时数据,2024-10-23 08,2024-10-23 08:00:46,000,976.6,1025.6,5.4,9.0,100,7533,0.0,-,PPC,0.0,PPC,0.0,7.7,7.2
57060/夏县,小时数据,2024-10-23 07,2024-10-23 07:00:40,000,976.2,1025.6,1.8,7.0,100,3149,0.0,-,9,1.8,11,1.2,2.7,-0.4
57060/夏县,小时数据,2024-10-23 06,2024-10-23 06:00:42,000,976.0,1025.0,2.3,7.2,100,4300,0.0,-,48,1.4,56,1.3,2.9,-0.2
57060/夏县,小时数据,2024-10-23 05,2024-10-23 05:00:46,000,976.1,1024.8,2.3,7.2,100,2015,0.0,-,75,1.2,80,1.2,3.2,-0.1
57060/夏县,小时数据,2024-10-23 04,2024-10-23 04:00:45,000,976.2,1024.8,3.0,7.6,100,2483,0.0,-,4,1.3,8,1.3,3.7,0.9
57060/夏县,小时数据,2024-10-23 03,2024-10-23 03:00:48,000,977.0,1025.6,3.2,7.7,100,6397,0.0,-,17,1.1,30,1.0,4.0,0.1
57060/夏县,小时数据,2024-10-23 02,2024-10-23 02:00:49,000,977.4,1026.0,3.7,8.0,100,3116,0.0,-,PPC,0.0,44,0.7,4.6,0.3
57060/夏县,小时数据,2024-10-23 01,2024-10-23 01:00:49,000,977.6,1026.2,4.7,8.5,100,5673,0.0,-,51,1.1,52,0.8,5.2,0.9
57060/夏县,小时数据,2024-10-23 00,2024-10-23 00:01:05,000,978.1,1026.7,5.9,9.3,100,13112,0.0,-,87,1.6,86,1.8,5.9,2.2
57060/夏县,小时数据,2024-10-22 23,2024-10-22 23:00:40,000,978.6,1027.2,7.2,8.5,84,13243,0.0,-,46,1.0,51,1.1,6.7,3.3
57060/夏县,小时数据,2024-10-22 22,2024-10-22 22:00:45,000,979.2,1027.8,9.3,8.1,69,30000,0.0,-,115,1.9,115,1.8,7.5,4.4
57060/夏县,小时数据,2024-10-22 21,2024-10-22 21:00:49,000,979.3,1028.1,9.5,8.3,70,30000,0.0,-,144,1.7,146,1.9,8.2,4.1
57060/夏县,小时数据,2024-10-22 20,2024-10-22 20:00:44,000,979.4,1028.3,10.1,8.5,69,30000,0.0,-,153,1.7,153,2.0,9.3,4.2
57060/夏县,小时数据,2024-10-22 19,2024-10-22 19:00:48,000,979.0,1028.0,9.8,9.3,77,28529,0.0,-,161,2.0,163,2.0,10.7,4.6
57060/夏县,小时数据,2024-10-22 18,2024-10-22 18:00:46,000,978.7,1027.3,13.6,8.4,54,30000,0.0,-,203,2.0,204,1.6,12.7,7.0
57060/夏县,小时数据,2024-10-22 17,2024-10-22 17:00:49,000,978.9,1027.2,16.5,7.9,42,30000,0.0,-,248,2.0,242,2.0,16.0,12.5
57060/夏县,小时数据,2024-10-22 16,2024-10-22 16:00:48,000,979.1,1027.4,17.0,7.9,41,30000,0.0,-,214,2.5,228,2.3,20.8,21.5
57060/夏县,小时数据,2024-10-22 15,2024-10-22 15:00:46,000,979.6,1027.8,17.5,8.0,40,30000,0.0,-,228,2.8,257,2.7,23.6,26.5
57060/夏县,小时数据,2024-10-22 14,2024-10-22 14:00:47,000,980.1,1028.4,17.3,7.5,38,30000,0.0,-,276,2.5,270,2.6,24.5,26.2
57060/夏县,小时数据,2024-10-22 13,2024-10-22 13:00:48,000,981.2,1029.5,16.7,7.2,38,30000,0.0,-,278,5.0,294,4.3,24.6,26.8
57060/夏县,小时数据,2024-10-22 12,2024-10-22 12:00:49,000,982.2,1030.6,15.9,6.9,38,30000,0.0,-,293,4.4,307,3.8,24.1,26.8
57060/夏县,小时数据,2024-10-22 11,2024-10-22 11:00:46,000,982.8,1031.4,15.0,7.8,46,30000,0.0,-,262,3.7,272,4.1,23.4,23.9
57060/夏县,小时数据,2024-10-22 10,2024-10-22 10:00:51,000,983.2,1032.0,13.2,8.9,59,30000,0.0,-,189,2.3,202,2.4,20.5,20.2
57060/夏县,小时数据,2024-10-22 09,2024-10-22 09:00:41,000,983.1,1032.1,10.6,10.1,79,21242,0.0,-,190,2.0,195,2.0,15.1,14.6
57060/夏县,小时数据,2024-10-22 08,2024-10-22 08:00:46,000,982.4,1031.6,8.4,10.7,97,9992,0.0,-,223,1.6,211,1.6,9.3,8.9
57060/夏县,小时数据,2024-10-22 07,2024-10-22 07:00:46,000,981.6,1030.8,7.6,10.4,100,7975,0.0,-,182,2.0,174,1.8,5.8,3.3
57060/夏县,小时数据,2024-10-22 06,2024-10-22 06:00:41,000,981.2,1030.3,8.2,10.4,96,11935,0.0,-,210,1.5,220,1.5,6.0,3.6
57060/夏县,小时数据,2024-10-22 05,2024-10-22 05:00:44,000,980.7,1029.8,8.6,10.6,95,11557,0.0,-,214,1.8,213,2.0,6.7,4.9
57060/夏县,小时数据,2024-10-22 04,2024-10-22 04:00:45,000,980.5,1029.6,8.6,10.9,98,9598,0.0,-,217,1.1,215,1.6,7.3,4.6
57060/夏县,小时数据,2024-10-22 03,2024-10-22 03:00:46,000,980.0,1028.9,9.1,11.1,96,10988,0.0,-,218,2.2,220,2.7,8.4,7.6
57060/夏县,小时数据,2024-10-22 02,2024-10-22 02:00:48,000,980.1,1028.8,9.0,11.0,96,8618,0.0,-,204,1.2,207,1.0,8.7,7.0
57060/夏县,小时数据,2024-10-22 01,2024-10-22 01:00:40,000,980.2,1028.9,9.5,11.0,93,9330,0.0,-,229,1.8,198,1.3,9.5,8.8
57060/夏县,小时数据,2024-10-22 00,2024-10-22 00:01:06,000,980.6,1029.3,9.6,11.0,92,8479,0.0,-,233,2.0,230,2.2,9.7,8.9
57060/夏县,小时数据,2024-10-21 23,2024-10-21 23:00:48,000,980.4,1029.2,9.5,10.9,92,8247,0.0,-,239,3.0,238,2.7,9.6,8.9
57060/夏县,小时数据,2024-10-21 22,2024-10-21 22:00:46,000,979.9,1028.8,9.3,11.2,96,6241,0.0,-,241,3.3,246,3.4,9.6,8.8
57060/夏县,小时数据,2024-10-21 21,2024-10-21 21:00:48,000,979.1,1028.1,9.1,11.6,100,5944,0.0,-,234,3.9,229,2.7,9.8,8.8
57060/夏县,小时数据,2024-10-21 20,2024-10-22 10:24:02,CCA,978.6,1027.7,8.9,11.4,100,3419,0.0,-,235,3.4,233,2.8,10.1,9.0
57060/夏县,小时数据,2024-10-21 19,2024-10-21 19:00:45,000,977.5,1026.5,8.8,11.3,100,3653,0.0,-,256,2.4,255,2.8,10.3,9.1
57060/夏县,小时数据,2024-10-21 18,2024-10-21 18:00:45,000,976.3,1025.3,8.8,11.3,100,1809,0.1,-,235,1.8,228,1.9,10.6,9.3
57060/夏县,小时数据,2024-10-21 17,2024-10-21 17:00:46,000,975.4,1024.3,8.7,11.2,100,1161,0.2,-,210,2.7,209,2.5,10.8,9.3
57060/夏县,小时数据,2024-10-21 16,2024-10-21 16:00:47,000,974.3,1023.2,8.7,11.2,100,1397,0.0,-,218,1.5,214,2.2,11.3,9.6
57060/夏县,小时数据,2024-10-21 15,2024-10-21 15:00:47,000,973.6,1022.4,9.7,10.8,90,5029,0.0,-,203,4.6,208,4.5,12.3,10.7
57060/夏县,小时数据,2024-10-21 14,2024-10-21 14:00:46,000,972.9,1021.4,11.9,9.9,71,16209,0.0,-,258,2.0,259,2.2,14.5,14.0
57060/夏县,小时数据,2024-10-21 13,2024-10-21 13:00:49,000,973.0,1021.5,12.0,10.1,72,12948,0.0,-,243,2.8,249,2.0,15.6,15.4
57060/夏县,小时数据,2024-10-21 12,2024-10-21 12:00:46,000,972.9,1021.5,11.6,10.1,74,10503,0.0,-,288,0.3,233,1.0,17.4,18.6
57060/夏县,小时数据,2024-10-21 11,2024-10-21 11:00:46,000,973.3,1022.0,10.7,9.9,77,11076,0.0,-,230,2.1,237,1.9,15.6,15.0
57060/夏县,小时数据,2024-10-21 10,2024-10-21 10:00:45,000,973.2,1022.0,9.6,9.7,81,7916,0.0,-,9,1.3,49,1.3,14.4,15.1
57060/夏县,小时数据,2024-10-21 09,2024-10-21 09:00:46,000,973.6,1022.5,8.7,10.0,89,7887,0.0,-,PPC,0.0,PPC,0.0,12.6,13.2
57060/夏县,小时数据,2024-10-21 08,2024-10-21 08:00:47,000,973.7,1022.7,7.6,9.9,95,8088,0.0,-,PPC,0.0,PPC,0.0,9.5,8.8
57060/夏县,小时数据,2024-10-21 07,2024-10-21 07:00:53,000,973.9,1022.9,7.3,10.1,99,5377,0.0,-,337,1.1,337,0.8,8.7,7.8
57060/夏县,小时数据,2024-10-21 06,2024-10-21 06:00:47,000,974.1,1023.2,7.2,10.0,99,4432,0.0,-,PPC,0.0,PPC,0.0,8.7,7.9
57060/夏县,小时数据,2024-10-21 05,2024-10-21 05:00:40,000,974.6,1023.7,7.2,9.8,97,4527,0.0,-,PPC,0.0,57,0.5,8.6,7.6
57060/夏县,小时数据,2024-10-21 04,2024-10-21 04:00:48,000,975.1,1024.2,7.1,9.9,98,7843,0.0,-,16,0.8,25,1.0,8.6,7.5
57060/夏县,小时数据,2024-10-21 03,2024-10-21 03:00:45,000,976.0,1025.2,7.1,9.8,97,6749,0.0,-,PPC,0.0,PPC,0.0,8.7,7.9
57060/夏县,小时数据,2024-10-21 02,2024-10-21 02:00:46,000,976.8,1026.1,7.1,9.8,97,3809,0.0,-,PPC,0.0,PPC,0.0,8.8,7.8
57060/夏县,小时数据,2024-10-21 01,2024-10-21 01:00:46,000,977.5,1026.8,7.1,9.8,97,5175,0.0,-,PPC,0.0,PPC,0.0,8.8,7.7
57060/夏县,小时数据,2024-10-21 00,2024-10-21 00:01:04,000,977.9,1027.1,7.1,9.5,94,10594,0.0,-,PPC,0.0,PPC,0.0,8.8,7.9
57060/夏县,小时数据,2024-10-20 23,2024-10-20 23:00:45,000,978.8,1028.0,7.0,9.5,95,9573,0.0,-,PPC,0.0,PPC,0.0,8.8,7.6
57060/夏县,小时数据,2024-10-20 22,2024-10-20 22:00:44,000,979.1,1028.4,7.0,9.8,98,13645,0.0,-,PPC,0.0,PPC,0.0,8.9,7.4
57060/夏县,小时数据,2024-10-20 21,2024-10-20 21:00:45,000,979.1,1028.3,6.9,9.4,95,11563,0.0,-,PPC,0.0,PPC,0.0,8.8,7.5
57060/夏县,小时数据,2024-10-20 20,2024-10-20 20:00:50,000,978.7,1027.9,6.8,9.3,94,14454,0.0,-,20,0.7,31,0.7,8.9,7.4
57060/夏县,小时数据,2024-10-20 19,2024-10-20 19:00:46,000,978.6,1027.9,6.8,9.5,96,9363,0.0,-,PPC,0.0,PPC,0.0,9.2,8.0
57060/夏县,小时数据,2024-10-20 18,2024-10-20 18:00:43,000,978.6,1027.9,6.7,9.3,95,10022,0.0,-,PPC,0.0,PPC,0.0,9.6,7.4
57060/夏县,小时数据,2024-10-20 17,2024-10-20 17:00:47,000,978.9,1028.2,6.8,8.9,90,14985,0.0,-,163,1.0,153,1.0,10.5,9.1
57060/夏县,小时数据,2024-10-20 16,2024-10-20 16:00:46,000,979.1,1028.4,6.5,8.9,92,13071,0.1,-,294,0.6,351,0.7,11.0,9.3
57060/夏县,小时数据,2024-10-20 15,2024-10-20 15:00:47,000,979.0,1028.3,6.2,9.1,96,10913,1.4,-,33,1.1,46,1.2,9.9,8.2
