区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度
53578/朔州,小时数据,2024-11-10 13,2024-11-10 13:00:39,000,895.3,1022.5,13.8,8.0,51,12709,0.0,-,92,1.4,144,1.4,28.2,24.8
53578/朔州,小时数据,2024-11-10 12,2024-11-10 12:00:40,000,895.8,1022.7,12.5,7.7,53,11884,0.0,-,162,2.3,145,2.1,24.7,22.3
53578/朔州,小时数据,2024-11-10 11,2024-11-10 11:00:45,000,896.5,1023.8,11.1,8.5,64,7248,0.0,-,338,0.7,352,0.9,19.8,22.1
53578/朔州,小时数据,2024-11-10 10,2024-11-10 10:00:43,000,896.9,1024.4,9.7,8.3,69,6554,0.0,-,310,1.7,290,1.4,12.0,12.8
53578/朔州,小时数据,2024-11-10 09,2024-11-10 09:00:41,000,896.7,1024.2,9.1,8.4,73,7007,0.0,-,344,0.6,341,0.4,11.3,13.5
53578/朔州,小时数据,2024-11-10 08,2024-11-10 08:00:43,000,896.4,1023.9,8.4,8.6,78,5766,0.0,-,312,0.7,298,0.7,7.8,8.0
53578/朔州,小时数据,2024-11-10 07,2024-11-10 07:00:38,000,895.7,1023.1,8.4,8.7,79,5057,0.0,-,302,0.7,273,1.5,7.6,7.9
53578/朔州,小时数据,2024-11-10 06,2024-11-10 06:00:42,000,895.5,1022.7,8.7,8.4,75,6121,0.0,-,252,1.5,233,1.5,7.8,8.1
53578/朔州,小时数据,2024-11-10 05,2024-11-10 05:00:42,000,895.1,1022.0,9.1,8.5,74,5687,0.0,-,103,1.7,110,2.2,8.0,8.5
53578/朔州,小时数据,2024-11-10 04,2024-11-10 04:00:40,000,894.6,1021.1,10.2,9.0,72,6085,0.0,-,235,1.0,197,0.8,7.9,8.1
53578/朔州,小时数据,2024-11-10 03,2024-11-10 03:00:45,000,894.4,1020.5,10.8,9.3,72,5847,0.0,-,325,3.0,326,2.4,9.0,10.0
53578/朔州,小时数据,2024-11-10 02,2024-11-10 02:00:42,000,894.3,1020.7,9.4,9.5,81,4088,0.0,-,333,0.7,9,0.8,8.3,8.4
53578/朔州,小时数据,2024-11-10 01,2024-11-10 01:00:41,000,893.8,1020.4,8.4,9.0,82,4214,0.0,-,259,0.6,286,0.7,6.4,5.2
53578/朔州,小时数据,2024-11-10 00,2024-11-10 00:00:55,000,893.5,1019.6,11.4,9.6,71,5288,0.0,-,116,0.4,108,0.7,8.9,9.0
53578/朔州,小时数据,2024-11-09 23,2024-11-09 23:00:44,000,893.7,1020.3,11.7,9.6,70,6234,0.0,-,49,1.2,73,1.4,9.6,10.4
53578/朔州,小时数据,2024-11-09 22,2024-11-09 22:00:40,000,893.7,1020.6,12.6,9.6,66,7463,0.0,-,323,0.9,282,0.9,9.8,10.1
53578/朔州,小时数据,2024-11-09 21,2024-11-09 21:00:44,000,893.4,1020.9,12.9,9.7,65,9754,0.0,-,205,2.5,207,2.4,10.7,11.8
53578/朔州,小时数据,2024-11-09 20,2024-11-09 20:00:44,000,893.1,1020.9,13.5,9.4,61,8144,0.0,-,211,2.0,205,1.9,11.1,12.2
53578/朔州,小时数据,2024-11-09 19,2024-11-09 19:00:38,000,892.5,1020.5,13.6,9.2,59,7490,0.0,-,184,1.4,197,1.7,11.2,12.1
53578/朔州,小时数据,2024-11-09 18,2024-11-09 18:00:44,000,891.9,1020.1,13.8,8.8,56,6586,0.0,-,207,1.7,214,1.9,11.8,12.6
53578/朔州,小时数据,2024-11-09 17,2024-11-09 17:00:43,000,891.5,1019.7,14.5,8.9,54,7536,0.0,-,233,2.4,216,1.8,12.9,13.4
53578/朔州,小时数据,2024-11-09 16,2024-11-09 16:00:42,000,891.1,1019.2,14.9,9.3,55,7714,0.0,-,PPC,0.0,PPC,0.0,15.0,15.2
53578/朔州,小时数据,2024-11-09 15,2024-11-09 15:00:38,000,891.0,1018.8,15.7,8.7,49,7873,0.0,-,PPC,0.0,66,0.5,17.2,16.8
53578/朔州,小时数据,2024-11-09 14,2024-11-09 14:00:40,000,891.3,1019.0,15.6,8.7,49,7293,0.0,-,167,1.4,197,1.1,22.2,20.8
53578/朔州,小时数据,2024-11-09 13,2024-11-09 13:00:42,000,891.8,1019.4,15.7,8.7,49,7107,0.0,-,112,1.2,101,1.6,28.1,25.5
53578/朔州,小时数据,2024-11-09 12,2024-11-09 12:00:37,000,892.8,1020.8,14.5,8.4,51,6654,0.0,-,146,0.9,110,1.6,25.8,24.3
53578/朔州,小时数据,2024-11-09 11,2024-11-09 11:00:40,000,893.8,1022.4,12.3,8.3,58,4951,0.0,-,72,1.5,82,1.5,20.7,20.4
53578/朔州,小时数据,2024-11-09 10,2024-11-09 10:00:42,000,894.2,1023.3,10.0,8.3,68,4187,0.0,-,79,1.5,68,1.3,15.4,16.4
53578/朔州,小时数据,2024-11-09 09,2024-11-09 09:00:43,000,894.3,1024.0,6.9,8.6,86,3463,0.0,-,266,0.3,72,0.3,8.8,8.8
53578/朔州,小时数据,2024-11-09 08,2024-11-09 08:00:44,000,894.2,1023.9,5.1,8.0,91,2751,0.0,-,241,0.8,232,0.9,5.2,5.5
53578/朔州,小时数据,2024-11-09 07,2024-11-09 07:00:41,000,893.9,1023.2,3.9,7.5,93,2413,0.0,-,301,0.7,301,0.8,3.3,3.6
53578/朔州,小时数据,2024-11-09 06,2024-11-09 06:00:44,000,893.7,1022.4,2.3,6.8,94,2493,0.0,-,51,0.3,1,0.9,1.9,1.9
53578/朔州,小时数据,2024-11-09 05,2024-11-09 05:00:39,000,893.4,1021.8,1.6,6.4,93,1755,0.0,-,271,0.5,245,0.8,0.1,-0.5
53578/朔州,小时数据,2024-11-09 04,2024-11-09 04:00:42,000,893.3,1021.3,1.4,6.2,92,1480,0.0,-,227,0.6,PPC,0.2,-1.2,-3.0
53578/朔州,小时数据,2024-11-09 03,2024-11-09 03:00:40,000,893.4,1021.3,1.8,6.3,91,1087,0.0,-,335,1.1,346,1.3,-0.3,-1.7
53578/朔州,小时数据,2024-11-09 02,2024-11-09 02:00:50,000,893.4,1021.3,2.2,6.5,91,675,0.0,-,198,0.5,238,0.4,-0.3,-2.0
53578/朔州,小时数据,2024-11-09 01,2024-11-09 01:00:40,000,893.6,1021.7,2.8,6.7,90,2523,0.0,-,354,1.3,345,1.0,0.3,-1.4
53578/朔州,小时数据,2024-11-09 00,2024-11-09 00:00:51,000,893.7,1022.1,2.9,6.7,89,3482,0.0,-,321,0.8,342,0.7,1.0,-0.5
53578/朔州,小时数据,2024-11-08 23,2024-11-08 23:00:40,000,894.2,1023.0,3.2,6.7,87,3746,0.0,-,30,0.4,58,0.4,0.8,-1.6
53578/朔州,小时数据,2024-11-08 22,2024-11-08 22:00:44,000,894.1,1023.2,3.7,6.9,87,4275,0.0,-,286,0.9,276,1.0,1.2,-1.3
53578/朔州,小时数据,2024-11-08 21,2024-11-08 21:00:41,000,893.8,1023.8,4.4,6.9,83,4116,0.0,-,326,0.9,343,1.0,2.0,-0.8
53578/朔州,小时数据,2024-11-08 20,2024-11-08 20:00:42,000,893.4,1024.1,6.2,7.4,78,4838,0.0,-,265,1.2,259,1.0,3.4,0.6
53578/朔州,小时数据,2024-11-08 19,2024-11-08 19:00:42,000,892.8,1022.9,9.1,7.9,68,8647,0.0,-,81,0.9,81,1.1,4.9,1.6
53578/朔州,小时数据,2024-11-08 18,2024-11-08 18:00:42,000,892.1,1021.1,12.9,7.9,53,10764,0.0,-,120,1.6,112,1.6,8.4,9.1
53578/朔州,小时数据,2024-11-08 17,2024-11-08 17:00:38,000,892.0,1020.2,14.7,8.0,48,12785,0.0,-,121,2.3,107,1.8,11.9,12.1
53578/朔州,小时数据,2024-11-08 16,2024-11-08 16:00:40,000,892.1,1020.1,16.3,8.3,45,9273,0.0,-,73,1.5,68,1.8,19.2,19.4
53578/朔州,小时数据,2024-11-08 15,2024-11-08 15:00:38,000,892.3,1020.1,16.6,8.3,44,7185,0.0,-,65,1.5,112,1.7,24.2,22.8
53578/朔州,小时数据,2024-11-08 14,2024-11-08 14:00:41,000,892.7,1020.8,16.0,8.0,44,6523,0.0,-,112,1.5,95,1.8,27.7,25.6
53578/朔州,小时数据,2024-11-08 13,2024-11-08 13:00:40,000,893.5,1022.0,14.7,7.9,47,5409,0.0,-,88,0.9,102,1.4,27.9,25.6
53578/朔州,小时数据,2024-11-08 12,2024-11-08 12:00:44,000,894.3,1023.1,13.5,7.9,51,5334,0.0,-,121,1.7,91,1.4,25.1,24.1
53578/朔州,小时数据,2024-11-08 11,2024-11-08 11:00:44,000,895.2,1024.5,11.8,7.5,54,5388,0.0,-,220,0.9,180,1.2,21.3,22.3
53578/朔州,小时数据,2024-11-08 10,2024-11-08 10:00:38,000,895.6,1025.0,10.1,7.5,61,4706,0.0,-,180,0.6,174,0.8,16.4,19.4
53578/朔州,小时数据,2024-11-08 09,2024-11-08 09:00:39,000,895.9,1026.6,5.5,7.7,85,4053,0.0,-,17,1.0,342,1.0,9.0,11.3
53578/朔州,小时数据,2024-11-08 08,2024-11-08 08:00:42,000,895.8,1027.4,0.6,6.0,94,3010,0.0,-,333,1.1,331,0.8,1.3,0.5
53578/朔州,小时数据,2024-11-08 07,2024-11-08 07:00:41,000,895.4,1026.8,-0.3,5.6,93,2402,0.0,-,264,1.0,257,1.0,-2.6,-4.8
53578/朔州,小时数据,2024-11-08 06,2024-11-08 06:00:41,000,895.0,1025.7,0.2,5.6,91,2960,0.0,-,PPC,0.0,203,0.4,-2.3,-4.2
53578/朔州,小时数据,2024-11-08 05,2024-11-08 05:00:39,000,894.7,1023.6,1.4,6.1,90,3185,0.0,-,278,0.9,275,0.9,-0.8,-2.2
53578/朔州,小时数据,2024-11-08 04,2024-11-08 04:00:43,000,895.0,1023.6,1.0,6.0,91,3409,0.0,-,332,1.1,299,0.7,-0.2,-0.9
53578/朔州,小时数据,2024-11-08 03,2024-11-08 03:00:43,000,895.2,1023.6,1.5,6.0,88,3372,0.0,-,279,0.7,283,0.9,-0.9,-2.5
53578/朔州,小时数据,2024-11-08 02,2024-11-08 02:00:41,000,895.7,1024.4,1.0,5.9,90,2976,0.0,-,313,0.7,319,0.9,-0.4,-1.8
53578/朔州,小时数据,2024-11-08 01,2024-11-08 01:00:42,000,895.6,1024.6,1.2,5.9,88,3499,0.0,-,265,0.7,270,0.8,-0.5,-2.6
53578/朔州,小时数据,2024-11-08 00,2024-11-08 00:00:54,000,895.9,1024.9,1.7,6.0,87,3582,0.0,-,357,0.8,325,0.9,0.0,-1.6
53578/朔州,小时数据,2024-11-07 23,2024-11-07 23:00:38,000,896.1,1025.8,1.8,5.9,85,3371,0.0,-,306,0.8,302,0.7,0.1,-1.8
53578/朔州,小时数据,2024-11-07 22,2024-11-07 22:00:42,000,896.2,1026.3,3.3,6.2,80,4012,0.0,-,267,0.7,245,0.9,0.6,-1.3
53578/朔州,小时数据,2024-11-07 21,2024-11-07 21:00:41,000,895.8,1026.8,2.9,6.1,81,3299,0.0,-,315,0.8,325,1.1,1.3,-1.1
53578/朔州,小时数据,2024-11-07 20,2024-11-07 20:00:42,000,895.5,1027.5,4.1,6.3,77,3791,0.0,-,253,0.7,264,0.8,2.0,-1.1
53578/朔州,小时数据,2024-11-07 19,2024-11-07 19:00:37,000,895.3,1027.1,5.7,6.6,72,5571,0.0,-,267,1.2,262,1.0,3.4,0.6
53578/朔州,小时数据,2024-11-07 18,2024-11-07 18:00:39,000,894.9,1026.2,7.7,7.1,68,6616,0.0,-,351,0.7,308,0.5,5.3,1.3
53578/朔州,小时数据,2024-11-07 17,2024-11-07 17:00:43,000,894.4,1024.1,13.4,6.8,44,7599,0.0,-,115,1.0,134,0.8,10.5,7.3
53578/朔州,小时数据,2024-11-07 16,2024-11-07 16:00:40,000,894.3,1023.5,15.2,6.6,38,9949,0.0,-,118,1.4,106,1.2,19.7,19.8
53578/朔州,小时数据,2024-11-07 15,2024-11-07 15:00:43,000,894.3,1023.3,15.8,6.6,37,9972,0.0,-,126,1.3,132,1.4,25.1,23.9
53578/朔州,小时数据,2024-11-07 14,2024-11-07 14:00:41,000,894.6,1023.5,15.3,6.6,38,11625,0.0,-,169,1.3,115,1.7,27.6,24.9
53578/朔州,小时数据,2024-11-07 13,2024-11-07 13:00:42,000,895.4,1024.4,13.9,6.0,38,10112,0.0,-,112,1.8,146,1.6,26.9,25.1
53578/朔州,小时数据,2024-11-07 12,2024-11-07 12:00:40,000,896.3,1025.7,13.5,5.9,38,12049,0.0,-,66,1.6,89,1.3,24.7,23.6
53578/朔州,小时数据,2024-11-07 11,2024-11-07 11:00:42,000,897.1,1027.1,10.7,5.1,40,8651,0.0,-,121,1.6,101,1.4,20.2,20.7
53578/朔州,小时数据,2024-11-07 10,2024-11-07 10:00:38,000,897.8,1028.6,7.8,5.2,49,9624,0.0,-,356,0.7,120,1.4,13.0,16.1
53578/朔州,小时数据,2024-11-07 09,2024-11-07 09:00:41,000,897.9,1029.9,4.2,5.4,66,7775,0.0,-,36,0.5,53,0.4,6.3,12.3
53578/朔州,小时数据,2024-11-07 08,2024-11-07 08:00:39,000,897.6,1030.6,-1.0,4.8,84,7364,0.0,-,259,1.3,272,1.2,-1.1,-1.4
53578/朔州,小时数据,2024-11-07 07,2024-11-07 07:00:44,000,897.2,1030.1,-2.2,4.4,85,7446,0.0,-,300,1.0,305,1.0,-3.7,-5.9
53578/朔州,小时数据,2024-11-07 06,2024-11-07 06:00:38,000,896.8,1029.0,-2.2,4.4,85,8586,0.0,-,341,1.0,341,1.0,-3.8,-6.0
53578/朔州,小时数据,2024-11-07 05,2024-11-07 05:00:37,000,896.7,1027.2,-2.0,4.5,85,9233,0.0,-,346,1.4,341,1.4,-3.7,-6.3
53578/朔州,小时数据,2024-11-07 04,2024-11-07 04:00:42,000,896.5,1026.7,-1.9,4.5,84,8363,0.0,-,332,0.9,314,1.0,-3.5,-6.2
53578/朔州,小时数据,2024-11-07 03,2024-11-07 03:00:47,000,896.7,1026.9,-1.3,4.6,82,8505,0.0,-,314,0.7,313,0.6,-3.3,-5.9
53578/朔州,小时数据,2024-11-07 02,2024-11-07 02:00:37,000,896.7,1026.8,-0.4,4.6,78,9731,0.0,-,325,1.1,334,1.2,-3.0,-4.6
53578/朔州,小时数据,2024-11-07 01,2024-11-07 01:00:42,000,896.6,1026.4,1.0,4.7,72,8846,0.0,-,287,1.0,298,0.9,-1.2,-2.3
53578/朔州,小时数据,2024-11-07 00,2024-11-07 00:00:54,000,896.6,1027.0,0.2,4.5,73,8231,0.0,-,321,1.1,342,1.4,-2.2,-3.2
53578/朔州,小时数据,2024-11-06 23,2024-11-06 23:00:41,000,896.8,1027.6,1.0,4.6,70,8379,0.0,-,282,0.9,256,0.8,-2.1,-3.8
53578/朔州,小时数据,2024-11-06 22,2024-11-06 22:00:38,000,896.8,1028.0,1.4,4.7,69,6472,0.0,-,283,0.7,257,0.8,-1.1,-2.4
53578/朔州,小时数据,2024-11-06 21,2024-11-06 21:00:41,000,896.8,1029.3,0.3,4.7,75,4815,0.0,-,276,0.8,284,0.7,-1.4,-4.0
53578/朔州,小时数据,2024-11-06 20,2024-11-06 20:00:44,000,896.8,1030.3,1.2,4.7,70,6565,0.0,-,267,1.1,264,1.1,-0.7,-3.9
53578/朔州,小时数据,2024-11-06 19,2024-11-06 19:00:39,000,896.6,1030.1,2.7,4.7,63,7405,0.0,-,258,1.2,262,1.2,0.6,-3.1
53578/朔州,小时数据,2024-11-06 18,2024-11-06 18:00:40,000,896.3,1029.1,5.3,5.0,56,11379,0.0,-,320,0.7,309,0.8,2.7,-1.5
53578/朔州,小时数据,2024-11-06 17,2024-11-06 17:00:40,000,896.2,1027.4,11.6,4.1,30,16769,0.0,-,124,0.7,140,0.8,8.7,6.0
53578/朔州,小时数据,2024-11-06 16,2024-11-06 16:00:42,000,896.3,1027.1,12.8,4.1,28,19674,0.0,-,105,1.5,69,1.1,18.5,19.7
53578/朔州,小时数据,2024-11-06 15,2024-11-06 15:00:43,000,896.5,1027.4,12.3,4.1,29,21297,0.0,-,118,1.6,109,1.5,19.1,17.2
53578/朔州,小时数据,2024-11-06 14,2024-11-06 14:00:44,000,897.0,1027.8,11.8,4.1,30,30000,0.0,-,160,1.3,120,1.7,24.6,20.9
53578/朔州,小时数据,2024-11-06 13,2024-11-06 13:00:41,000,897.6,1028.6,11.3,3.7,28,30000,0.0,-,125,2.2,138,2.0,25.4,22.4
53578/朔州,小时数据,2024-11-06 12,2024-11-06 12:00:45,000,898.6,1030.0,9.8,3.9,32,26977,0.0,-,141,1.8,124,1.4,22.3,20.9
53578/朔州,小时数据,2024-11-06 11,2024-11-06 11:00:42,000,899.5,1031.5,7.4,3.9,38,17263,0.0,-,7,1.1,201,1.1,18.0,19.2
53578/朔州,小时数据,2024-11-06 10,2024-11-06 10:00:42,000,899.9,1032.4,5.4,3.9,43,21191,0.0,-,152,1.4,141,1.4,12.2,15.5
53578/朔州,小时数据,2024-11-06 09,2024-11-06 09:00:40,000,900.4,1033.8,1.5,4.0,59,15319,0.0,-,356,1.2,354,1.3,5.8,8.2
53578/朔州,小时数据,2024-11-06 08,2024-11-06 08:00:38,000,900.1,1034.3,-3.3,3.9,81,11953,0.0,-,PPC,0.2,212,0.6,-3.5,-4.2
53578/朔州,小时数据,2024-11-06 07,2024-11-06 07:00:45,000,899.7,1033.4,-4.9,3.4,80,14994,0.0,-,305,0.9,284,0.9,-6.6,-9.7
53578/朔州,小时数据,2024-11-06 06,2024-11-06 06:00:39,000,899.6,1032.3,-4.8,3.4,80,18394,0.0,-,322,1.7,316,1.5,-6.7,-9.9
53578/朔州,小时数据,2024-11-06 05,2024-11-06 05:00:44,000,899.5,1031.5,-4.9,3.4,80,18596,0.0,-,345,1.0,339,1.0,-6.6,-10.4
53578/朔州,小时数据,2024-11-06 04,2024-11-06 04:00:46,000,899.4,1030.9,-4.5,3.6,82,21746,0.0,-,348,1.3,330,1.4,-6.3,-9.8
53578/朔州,小时数据,2024-11-06 03,2024-11-06 03:00:40,000,900.0,1031.4,-4.3,3.4,77,18149,0.0,-,250,1.0,255,1.1,-5.9,-9.7
53578/朔州,小时数据,2024-11-06 02,2024-11-06 02:00:46,000,899.8,1031.1,-3.2,3.5,73,17855,0.0,-,339,1.5,348,1.4,-5.6,-8.7
53578/朔州,小时数据,2024-11-06 01,2024-11-06 01:00:46,000,899.9,1031.5,-3.2,3.6,74,20209,0.0,-,262,0.5,225,0.4,-5.5,-9.3
53578/朔州,小时数据,2024-11-06 00,2024-11-06 00:00:56,000,900.1,1031.9,-2.8,3.7,75,18474,0.0,-,288,1.0,286,0.9,-5.0,-9.0
53578/朔州,小时数据,2024-11-05 23,2024-11-05 23:00:44,000,900.2,1032.1,-2.3,3.6,70,17697,0.0,-,280,1.1,267,1.0,-4.4,-7.6
53578/朔州,小时数据,2024-11-05 22,2024-11-05 22:00:45,000,900.1,1032.7,-1.7,3.7,68,15970,0.0,-,260,1.4,259,1.1,-4.1,-7.8
53578/朔州,小时数据,2024-11-05 21,2024-11-05 21:00:41,000,899.7,1033.0,-1.2,3.6,64,14355,0.0,-,257,1.3,263,1.1,-3.6,-7.2
53578/朔州,小时数据,2024-11-05 20,2024-11-05 20:00:39,000,899.4,1033.5,0.4,3.6,57,16556,0.0,-,294,1.0,281,1.2,-2.0,-5.7
53578/朔州,小时数据,2024-11-05 19,2024-11-05 19:00:44,000,899.1,1032.7,3.8,3.6,45,12421,0.0,-,329,1.6,333,1.7,-0.3,-3.7
53578/朔州,小时数据,2024-11-05 18,2024-11-05 18:00:37,000,898.5,1030.9,7.4,3.4,33,30000,0.0,-,307,1.6,299,1.6,3.0,1.0
53578/朔州,小时数据,2024-11-05 17,2024-11-05 17:00:41,000,898.0,1029.6,10.2,3.4,27,30000,0.0,-,305,2.5,306,2.2,10.0,7.7
53578/朔州,小时数据,2024-11-05 16,2024-11-05 16:00:42,000,897.8,1028.9,11.6,3.3,24,30000,0.0,-,321,4.0,320,2.9,18.6,18.1
53578/朔州,小时数据,2024-11-05 15,2024-11-05 15:00:43,000,897.8,1028.6,12.1,3.0,21,30000,0.0,-,336,3.1,329,2.8,23.9,21.9
53578/朔州,小时数据,2024-11-05 14,2024-11-05 14:00:46,000,898.1,1029.1,11.6,3.4,25,30000,0.0,-,298,1.6,264,1.5,26.8,23.9
53578/朔州,小时数据,2024-11-05 13,2024-11-05 13:00:45,000,898.7,1029.7,10.5,3.7,29,30000,0.0,-,41,0.6,206,1.7,25.9,23.4
53578/朔州,小时数据,2024-11-05 12,2024-11-05 12:00:45,000,899.5,1030.7,9.4,3.8,32,25239,0.0,-,154,2.1,146,1.4,24.1,20.9
53578/朔州,小时数据,2024-11-05 11,2024-11-05 11:00:40,000,900.2,1031.8,8.4,4.2,38,30000,0.0,-,170,1.1,128,1.2,19.0,19.8
53578/朔州,小时数据,2024-11-05 10,2024-11-05 10:00:44,000,900.9,1033.7,4.9,4.1,47,24975,0.0,-,228,1.9,229,1.5,11.8,15.6
53578/朔州,小时数据,2024-11-05 09,2024-11-05 09:00:44,000,901.0,1034.4,1.4,4.3,64,21151,0.0,-,229,1.2,243,1.3,5.5,10.5
53578/朔州,小时数据,2024-11-05 08,2024-11-05 08:00:45,000,900.6,1035.4,-3.3,4.0,84,16825,0.0,-,283,1.0,265,0.9,-2.8,-3.2
53578/朔州,小时数据,2024-11-05 07,2024-11-05 07:00:38,000,900.3,1035.3,-4.9,3.6,84,19136,0.0,-,300,0.6,343,0.9,-6.1,-9.4
53578/朔州,小时数据,2024-11-05 06,2024-11-05 06:00:38,000,899.7,1034.1,-4.4,3.5,80,20549,0.0,-,273,1.2,253,1.0,-5.7,-9.3
53578/朔州,小时数据,2024-11-05 05,2024-11-05 05:00:37,000,899.8,1033.3,-4.0,3.5,77,18746,0.0,-,312,1.2,312,1.2,-5.3,-8.6
53578/朔州,小时数据,2024-11-05 04,2024-11-05 04:00:42,000,899.8,1032.9,-3.7,3.6,77,17963,0.0,-,353,1.8,358,1.7,-5.1,-8.3
53578/朔州,小时数据,2024-11-05 03,2024-11-05 03:00:40,000,899.9,1032.9,-3.2,3.6,74,13987,0.0,-,320,1.1,334,1.5,-4.7,-7.2
53578/朔州,小时数据,2024-11-05 02,2024-11-05 02:00:37,000,900.2,1033.6,-3.0,3.9,79,13719,0.0,-,340,1.0,350,1.2,-4.4,-7.3
53578/朔州,小时数据,2024-11-05 01,2024-11-05 01:00:42,000,900.5,1033.6,-1.9,3.9,73,13604,0.0,-,261,0.8,271,0.7,-3.7,-6.1
53578/朔州,小时数据,2024-11-05 00,2024-11-05 00:00:47,000,900.9,1034.0,-0.8,3.8,66,11748,0.0,-,250,1.8,267,1.5,-2.2,-3.0
53578/朔州,小时数据,2024-11-04 23,2024-11-04 23:00:40,000,901.0,1034.4,-1.1,3.6,63,11551,0.0,-,281,0.8,304,0.9,-1.8,-3.0
53578/朔州,小时数据,2024-11-04 22,2024-11-04 22:00:41,000,901.0,1034.9,-1.8,3.6,67,7068,0.0,-,285,0.7,263,0.9,-2.6,-5.2
53578/朔州,小时数据,2024-11-04 21,2024-11-04 21:00:46,000,900.7,1034.5,-0.6,3.3,57,8711,0.0,-,336,1.6,335,1.6,-2.1,-3.3
53578/朔州,小时数据,2024-11-04 20,2024-11-04 20:00:44,000,900.5,1035.6,-1.6,3.2,59,5839,0.0,-,305,0.8,310,0.7,-2.6,-5.5
53578/朔州,小时数据,2024-11-04 19,2024-11-04 19:00:43,000,900.5,1035.8,-1.0,3.2,57,17579,0.0,-,234,0.7,308,1.0,-2.3,-6.1
53578/朔州,小时数据,2024-11-04 18,2024-11-04 18:00:42,000,900.0,1034.6,0.6,3.2,50,26998,0.0,-,321,0.7,327,0.8,-0.8,-5.0
53578/朔州,小时数据,2024-11-04 17,2024-11-04 17:00:43,000,900.2,1033.6,3.8,2.6,33,30000,0.0,-,217,1.3,211,0.7,4.3,1.8
53578/朔州,小时数据,2024-11-04 16,2024-11-04 16:00:42,000,900.1,1033.0,4.9,2.4,28,30000,0.0,-,204,0.8,211,0.5,13.6,12.9
53578/朔州,小时数据,2024-11-04 15,2024-11-04 15:00:39,000,900.4,1033.1,4.7,2.5,29,30000,0.0,-,150,1.3,264,1.0,14.6,11.6
53578/朔州,小时数据,2024-11-04 14,2024-11-04 14:00:45,000,900.8,1033.7,3.4,2.5,32,30000,0.0,-,110,1.3,114,1.8,12.0,8.4
53578/朔州,小时数据,2024-11-04 13,2024-11-04 13:00:44,000,901.7,1034.6,3.5,2.4,31,30000,0.0,-,58,2.5,74,2.0,16.5,12.7
53578/朔州,小时数据,2024-11-04 12,2024-11-04 12:00:46,000,902.9,1036.2,2.4,2.3,32,30000,0.0,-,176,2.0,167,1.7,14.5,10.4
53578/朔州,小时数据,2024-11-04 11,2024-11-04 11:00:45,000,903.3,1036.4,1.9,2.5,35,30000,0.0,-,79,1.7,120,2.2,14.9,13.5
53578/朔州,小时数据,2024-11-04 10,2024-11-04 10:00:45,000,904.1,1037.3,0.5,2.5,39,30000,0.0,-,225,2.2,197,1.8,9.8,11.8
53578/朔州,小时数据,2024-11-04 09,2024-11-04 09:00:38,000,904.3,1037.2,-0.6,2.6,45,30000,0.0,-,62,1.1,120,1.1,4.8,10.2
53578/朔州,小时数据,2024-11-04 08,2024-11-04 08:00:46,000,903.9,1037.7,-4.4,3.1,71,17761,0.0,-,199,0.3,249,0.5,-3.2,-3.3
53578/朔州,小时数据,2024-11-04 07,2024-11-04 07:00:39,000,903.4,1037.3,-5.9,2.8,71,30000,0.0,-,333,0.6,302,0.9,-7.3,-10.9
53578/朔州,小时数据,2024-11-04 06,2024-11-04 06:00:40,000,903.4,1036.7,-5.1,2.7,64,30000,0.0,-,223,0.8,206,0.7,-6.9,-10.3
53578/朔州,小时数据,2024-11-04 05,2024-11-04 05:00:40,000,903.7,1036.2,-3.5,2.5,53,30000,0.0,-,76,0.6,49,1.0,-6.2,-8.4
53578/朔州,小时数据,2024-11-04 04,2024-11-04 04:00:41,000,903.6,1035.5,-2.8,2.6,52,30000,0.0,-,313,1.2,315,1.4,-5.5,-7.3
53578/朔州,小时数据,2024-11-04 03,2024-11-04 03:00:44,000,903.7,1035.1,-1.8,2.4,45,30000,0.0,-,325,1.5,341,1.2,-4.8,-5.8
53578/朔州,小时数据,2024-11-04 02,2024-11-04 02:00:39,000,903.7,1034.9,-0.9,2.5,43,30000,0.0,-,346,2.0,17,1.8,-4.1,-4.1
53578/朔州,小时数据,2024-11-04 01,2024-11-04 01:00:44,000,903.5,1034.5,-0.4,2.8,48,30000,0.0,-,345,1.5,340,2.1,-3.5,-3.6
53578/朔州,小时数据,2024-11-04 00,2024-11-04 00:00:52,000,903.0,1033.9,-0.4,3.5,59,27096,0.0,-,342,1.0,324,0.8,-3.7,-7.2
53578/朔州,小时数据,2024-11-03 23,2024-11-03 23:00:46,000,902.9,1033.5,1.3,3.5,52,30000,0.0,-,345,1.8,341,1.4,-2.4,-3.0
53578/朔州,小时数据,2024-11-03 22,2024-11-03 22:00:41,000,902.2,1032.5,2.7,3.4,46,30000,0.0,-,346,1.9,351,1.7,-0.8,-0.3
53578/朔州,小时数据,2024-11-03 21,2024-11-03 21:00:46,000,901.3,1031.1,5.2,3.4,39,30000,0.0,-,310,2.5,306,2.9,1.2,2.2
53578/朔州,小时数据,2024-11-03 20,2024-11-03 20:00:45,000,900.6,1031.4,5.2,3.6,41,30000,0.0,-,317,2.3,317,2.3,1.8,2.4
